event_id,division_raw,placement_raw,placement_num,player_raw,team_raw,score_raw,notes,source_file
8da7cbe9c5,Women's Doubles Net,1,1,Lori Jean Conover/Carolyn Ramondie,,,,OLD_RESULTS.txt
8da7cbe9c5,Women's Doubles Net,2,2,Rita Buckley/Alex Frazier,,,,OLD_RESULTS.txt
8da7cbe9c5,Women's Doubles Net,3,3,Cheryl Hughes/Karen Uppinghouse,,,,OLD_RESULTS.txt
8da7cbe9c5,Women's Singles Net,1,1,Cheryl Hughes,,,,OLD_RESULTS.txt
8da7cbe9c5,Women's Singles Net,2,2,Carolyn Ramondie,,,,OLD_RESULTS.txt
8da7cbe9c5,Women's Singles Net,3,3,Karen Gunther,,,,OLD_RESULTS.txt
8da7cbe9c5,Mixed Doubles Net,1,1,Alex Frazier/Mag Hughes,,,,OLD_RESULTS.txt
8da7cbe9c5,Mixed Doubles Net,2,2,Cheryl Hughes/Bill Hayne,,,,OLD_RESULTS.txt
8da7cbe9c5,Mixed Doubles Net,3,3,Rita Buckley/Greg Cortopassi,,,,OLD_RESULTS.txt
8da7cbe9c5,Singles Net,1,1,Ken Shults,,,,OLD_RESULTS.txt
8da7cbe9c5,Singles Net,2,2,Bill Hayne,,,,OLD_RESULTS.txt
8da7cbe9c5,Singles Net,3,3,Bruce Guettich,,,,OLD_RESULTS.txt
8da7cbe9c5,Doubles Net,1,1,Mag Hughes/Bill Hayne,,,,OLD_RESULTS.txt
8da7cbe9c5,Doubles Net,2,2,Ken Shults/Walt Mason,,,,OLD_RESULTS.txt
8da7cbe9c5,Doubles Net,3,3,Fred Kippley/Gary Preston,,,,OLD_RESULTS.txt
8da7cbe9c5,Intermediate Singles Net,1,1,Steve Femmel,,,,OLD_RESULTS.txt
8da7cbe9c5,Intermediate Doubles Net,1,1,Steve Femmel/Ted Johnson,,,,OLD_RESULTS.txt
8da7cbe9c5,Freestyle,1,1,Greg Cortopassi/Bruce Guettich,,,,OLD_RESULTS.txt
8da7cbe9c5,Freestyle,2,2,Gary Lautt,,,,OLD_RESULTS.txt
8da7cbe9c5,Freestyle,3,3,Jack Schoolcraft/Reed Gray,,,,OLD_RESULTS.txt
8da7cbe9c5,Intermediate Freestyle,1,1,Bill Langbehn,,,,OLD_RESULTS.txt
30f5a76d81,Singles Consecutive Kicks,1,1,Andy Linder,,,,OLD_RESULTS.txt
30f5a76d81,Singles Consecutive Kicks,2,2,Jim Caveney,,,,OLD_RESULTS.txt
30f5a76d81,Singles Consecutive Kicks,3,3,Gary Lautt,,,,OLD_RESULTS.txt
30f5a76d81,Women's Consecutive Kicks,1,1,Nancy Reynolds,,,,OLD_RESULTS.txt
30f5a76d81,Women's Consecutive Kicks,2,2,Cheri Johnson,,,,OLD_RESULTS.txt
30f5a76d81,Women's Consecutive Kicks,3,3,Grace Faucette,,,,OLD_RESULTS.txt
30f5a76d81,Women's Singles Net,1,1,Lori Jean Conover,,,,OLD_RESULTS.txt
30f5a76d81,Women's Singles Net,2,2,Nancy Reynolds,,,,OLD_RESULTS.txt
30f5a76d81,Women's Singles Net,3,3,Cheryl Hughes,,,,OLD_RESULTS.txt
30f5a76d81,Women's Doubles Net,1,1,Lori Jean Conover/Cheryl Hughes,,,,OLD_RESULTS.txt
30f5a76d81,Women's Doubles Net,2,2,Tricia George/Judy Grace,,,,OLD_RESULTS.txt
30f5a76d81,Women's Doubles Net,3,3,Nancy Reynolds/Constance Constable,,,,OLD_RESULTS.txt
30f5a76d81,Mixed Doubles Net,1,1,Lori Jean Conover/Bill Hayne,,,,OLD_RESULTS.txt
30f5a76d81,Mixed Doubles Net,2,2,Cheryl Hughes/Mag Hughes,,,,OLD_RESULTS.txt
30f5a76d81,Mixed Doubles Net,3,3,Tricia George/David Robinson,,,,OLD_RESULTS.txt
30f5a76d81,Singles Net,1,1,Mag Hughes,,,,OLD_RESULTS.txt
30f5a76d81,Singles Net,2,2,Ken Shults,,,,OLD_RESULTS.txt
30f5a76d81,Singles Net,3,3,David Robinson,,,,OLD_RESULTS.txt
30f5a76d81,Doubles Net,1,1,Mag Hughes/Bill Hayne,,,,OLD_RESULTS.txt
30f5a76d81,Doubles Net,2,2,Greg Cortopassi/Bruce Guettich,,,,OLD_RESULTS.txt
30f5a76d81,Doubles Net,3,3,David Robinson/Kevin Courtney,,,,OLD_RESULTS.txt
30f5a76d81,Intermediate Singles Net,1,1,Jimmy Evans,,,,OLD_RESULTS.txt
30f5a76d81,Intermediate Doubles Net,1,1,Steve Brown/Kevin Gaunce,,,,OLD_RESULTS.txt
30f5a76d81,Singles Freestyle,1,1,Ken Shults,,,,OLD_RESULTS.txt
30f5a76d81,Singles Freestyle,2,2,Andy Linder,,,,OLD_RESULTS.txt
30f5a76d81,Singles Freestyle,3,3,Jeff Johnson,,,,OLD_RESULTS.txt
30f5a76d81,Team Freestyle,1,1,Greg Cortopassi/Mag Hughes/Gary Lautt/Jim Caveney,,,,OLD_RESULTS.txt
30f5a76d81,Team Freestyle,2,2,David Robinson/Kevin Courtney/Reed Gray/Jim Fitzgerald,,,,OLD_RESULTS.txt
30f5a76d81,Team Freestyle,3,3,Jack Schoolcraft/Will Squire,,,,OLD_RESULTS.txt
9bb67e459b,Singles Net,1,1,Ken Shults,,,,OLD_RESULTS.txt
9bb67e459b,Singles Net,2,2,David Robinson,,,,OLD_RESULTS.txt
9bb67e459b,Singles Net,3,3,Steve Femmel,,,,OLD_RESULTS.txt
9bb67e459b,Doubles Net,1,1,Ken Shults/Mike Harding,,,,OLD_RESULTS.txt
9bb67e459b,Doubles Net,2,2,David Robinson/Dave Hill,,,,OLD_RESULTS.txt
9bb67e459b,Doubles Net,3,3,Bob Swerdlick/Mike Puderbaugh,,,,OLD_RESULTS.txt
9bb67e459b,Women's Singles Net,1,1,Lori Jean Conover,,,,OLD_RESULTS.txt
9bb67e459b,Women's Singles Net,2,2,Nancy Reynolds,,,,OLD_RESULTS.txt
9bb67e459b,Women's Singles Net,3,3,Tricia George,,,,OLD_RESULTS.txt
9bb67e459b,Women's Doubles Net,1,1,Lori Jean Conover/Rita Buckley,,,,OLD_RESULTS.txt
9bb67e459b,Women's Doubles Net,2,2,Tricia George/Shannon Aubin,,,,OLD_RESULTS.txt
9bb67e459b,Women's Doubles Net,3,3,Karen Atgopian/Constance Constable,,,,OLD_RESULTS.txt
9bb67e459b,Mixed Doubles Net,1,1,Lori Jean Conover/Bruce Guettich,,,,OLD_RESULTS.txt
9bb67e459b,Mixed Doubles Net,2,2,Shannon Aubin/David Robinson,,,,OLD_RESULTS.txt
9bb67e459b,Mixed Doubles Net,3,3,Tricia George/Jim Fitzgerald,,,,OLD_RESULTS.txt
9bb67e459b,Singles Freestyle,1,1,Jack Schoolcraft,,,,OLD_RESULTS.txt
9bb67e459b,Singles Freestyle,2,2,Jim Caveney,,,,OLD_RESULTS.txt
9bb67e459b,Singles Freestyle,3,3,Bill Bethurum,,,,OLD_RESULTS.txt
9bb67e459b,Team Freestyle,1,1,Gary Lautt/Jim Caveney/Ken Shults,,,,OLD_RESULTS.txt
9bb67e459b,Team Freestyle,2,2,David Robinson/Kevin Courtney/Reed Gray,,,,OLD_RESULTS.txt
9bb67e459b,Team Freestyle,3,3,Jim Fitzgerald/Robert Conover,,,,OLD_RESULTS.txt
9bb67e459b,Singles Consecutive Kicks,1,1,Jack Schoolcraft,,,,OLD_RESULTS.txt
9bb67e459b,Golf,1,1,Mike Harding,,,,OLD_RESULTS.txt
9bb67e459b,Golf,2,2,Tim Prater,,,,OLD_RESULTS.txt
9bb67e459b,Golf,3,3,Ken Shults,,,,OLD_RESULTS.txt
2c9dcb3eae,Intermediate Singles Net,1,1,Tom Akin,,,,OLD_RESULTS.txt
2c9dcb3eae,Intermediate Doubles Net,1,1,Torben Wigger/Rick Kaufman,,,,OLD_RESULTS.txt
2c9dcb3eae,Intermediate Freestyle,1,1,Brent Welch/Colin Cowles,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Singles Net,1,1,Nancy Reynolds,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Singles Net,2,2,Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Singles Net,3,3,Trudy Archdale,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Doubles Net,1,1,Nancy Reynolds/Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Doubles Net,2,2,Constance Constable/Jenny Davison,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Doubles Net,3,3,Jodi Chandler/Shannon Storment,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Ultra Singles Net,1,1,Nancy Reynolds,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Ultra Singles Net,2,2,Cheryl Hughes,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Ultra Singles Net,3,3,Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Singles Consecutive Kicks,1,1,Jodi Chandler,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Singles Consecutive Kicks,2,2,Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Singles Consecutive Kicks,3,3,Constance Constable,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Doubles Consecutive Kicks,1,1,Jodi Chandler/Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Doubles Consecutive Kicks,2,2,Constance Constable/Vanessa Sabala,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Doubles One-Pass Consecutive Kicks,1,1,Tricia George/Constance Constable,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Doubles One-Pass Consecutive Kicks,2,2,Ruth Osterman/Vanessa Sabala,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Freestyle,1,1,Jodi Chandler/Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Freestyle,2,2,Constance Constable/Suzanne Beauchemin,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Freestyle,3,3,Ruth Osterman/Vanessa Sabala/Jenny Davison,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Golf,1,1,Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Golf,2,2,Constance Constable,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Golf,3,3,Vanessa Sabala,,,,OLD_RESULTS.txt
2c9dcb3eae,Women's Overall,1,1,Tricia George,,,,OLD_RESULTS.txt
2c9dcb3eae,Men's Overall,1,1,Mag Hughes,,,,OLD_RESULTS.txt
2c9dcb3eae,Mixed Doubles Net,1,1,Tricia George/David Robinson,,,,OLD_RESULTS.txt
2c9dcb3eae,Mixed Doubles Net,2,2,Nancy Reynolds/Greg Cortopassi,,,,OLD_RESULTS.txt
2c9dcb3eae,Mixed Doubles Net,3,3,Cheryl Hughes/Mag Hughes,,,,OLD_RESULTS.txt
2c9dcb3eae,Golf,1,1,Ken Shults,,,,OLD_RESULTS.txt
2c9dcb3eae,Golf,2,2,Tim Mackey,,,,OLD_RESULTS.txt
2c9dcb3eae,Golf,3,3,Torben Wigger,,,,OLD_RESULTS.txt
2c9dcb3eae,Advanced Singles Net,1,1,Mag Hughes,,,,OLD_RESULTS.txt
2c9dcb3eae,Advanced Singles Net,2,2,David Robinson,,,,OLD_RESULTS.txt
2c9dcb3eae,Advanced Singles Net,3,3,Ken Shults,,,,OLD_RESULTS.txt
2c9dcb3eae,Advanced Doubles Net,1,1,Mag Hughes/Bill Hayne,,,,OLD_RESULTS.txt
2c9dcb3eae,Advanced Doubles Net,2,2,Ken Shults/Mike Harding,,,,OLD_RESULTS.txt
2c9dcb3eae,Advanced Doubles Net,3,3,David Robinson/Jim Caveney,,,,OLD_RESULTS.txt
2c9dcb3eae,Ultra Singles Net,1,1,Ken Shults,,,,OLD_RESULTS.txt
2c9dcb3eae,Ultra Singles Net,2,2,Mag Hughes,,,,OLD_RESULTS.txt
2c9dcb3eae,Ultra Singles Net,3,3,David Robinson,,,,OLD_RESULTS.txt
2c9dcb3eae,Ultra Doubles Net,1,1,Mag Hughes/Bill Hayne,,,,OLD_RESULTS.txt
2c9dcb3eae,Ultra Doubles Net,2,2,Kevin Coker/Steve Granzberg,,,,OLD_RESULTS.txt
2c9dcb3eae,Ultra Doubles Net,3,3,Scott Cleere/Bill Bethurum,,,,OLD_RESULTS.txt
2c9dcb3eae,Singles Freestyle,1,1,Andy Linder,,,,OLD_RESULTS.txt
2c9dcb3eae,Singles Freestyle,2,2,Ken Shults,,,,OLD_RESULTS.txt
2c9dcb3eae,Singles Freestyle,3,3,Jack Schoolcraft,,,,OLD_RESULTS.txt
2c9dcb3eae,Team Freestyle,1,1,Jack Schoolcraft/Jim Fitzgerald,,,,OLD_RESULTS.txt
2c9dcb3eae,Team Freestyle,2,2,Mag Hughes/Gary Lautt/Jim Caveney,,,,OLD_RESULTS.txt
2c9dcb3eae,Team Freestyle,3,3,Scott Cleere/Bill Bethurum,,,,OLD_RESULTS.txt
2c9dcb3eae,Singles Consecutive Kicks,1,1,Pat Castle,,,,OLD_RESULTS.txt
2c9dcb3eae,Singles Consecutive Kicks,2,2,Gary Lautt,,,,OLD_RESULTS.txt
2c9dcb3eae,Singles Consecutive Kicks,3,3,Andy Linder,,,,OLD_RESULTS.txt
2c9dcb3eae,Doubles Consecutive Kicks,1,1,Gary Lautt/Jim Caveney,,,,OLD_RESULTS.txt
2c9dcb3eae,Doubles Consecutive Kicks,2,2,Andy Linder/Jimmy Evans,,,,OLD_RESULTS.txt
2c9dcb3eae,Doubles Consecutive Kicks,3,3,Lee Guenther/Mike Mueller,,,,OLD_RESULTS.txt
2c9dcb3eae,Doubles One-Pass Consecutive Kicks,1,1,Gary Lautt/Jim Caveney,,,,OLD_RESULTS.txt
2c9dcb3eae,Doubles One-Pass Consecutive Kicks,2,2,Jodi Chandler/Jon Lind,,,,OLD_RESULTS.txt
2c9dcb3eae,Doubles One-Pass Consecutive Kicks,3,3,Mag Hughes/Greg Cortopassi,,,,OLD_RESULTS.txt
1295f2ff68,Women's Singles Consecutive Kicks,1,1,Tricia George,,,,OLD_RESULTS.txt
1295f2ff68,Women's Singles Consecutive Kicks,2,2,Constance Constable,,,,OLD_RESULTS.txt
1295f2ff68,Women's Singles Consecutive Kicks,3,3,Marie Elsner,,,,OLD_RESULTS.txt
1295f2ff68,Singles Consecutive Kicks,1,1,Andy Linder,,,,OLD_RESULTS.txt
1295f2ff68,Singles Consecutive Kicks,2,2,Pat Castle,,,,OLD_RESULTS.txt
1295f2ff68,Singles Consecutive Kicks,3,3,Fred Barnum,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles Consecutive Kicks,1,1,Jodi Chandler/Marie Elsner,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles Consecutive Kicks,2,2,Tricia George/Constance Constable,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles Consecutive Kicks,3,3,Nancy Reynolds/Kendall KIC,,,,OLD_RESULTS.txt
1295f2ff68,Doubles Consecutive Kicks,1,1,Pat Castle/Jack Schoolcraft,,,,OLD_RESULTS.txt
1295f2ff68,Doubles Consecutive Kicks,2,2,Chris Ott/Jeff Johnson,,,,OLD_RESULTS.txt
1295f2ff68,Doubles Consecutive Kicks,3,3,Jon Lind/Dennis Ross,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles One-Pass Consecutive Kicks,1,1,Tricia George/Constance Constable,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles One-Pass Consecutive Kicks,2,2,Jodi Chandler/Nancy Reynolds,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles One-Pass Consecutive Kicks,3,3,Suzanne Beauchemin/Linda Burt,,,,OLD_RESULTS.txt
1295f2ff68,Doubles One-Pass Consecutive Kicks,1,1,Jim Caveney/Bruce Guettich,,,,OLD_RESULTS.txt
1295f2ff68,Doubles One-Pass Consecutive Kicks,2,2,Mag Hughes/David Robinson,,,,OLD_RESULTS.txt
1295f2ff68,Doubles One-Pass Consecutive Kicks,3,3,Brent Welch/Bill Langbehn,,,,OLD_RESULTS.txt
1295f2ff68,Women's Golf,1,1,Tricia George,,,,OLD_RESULTS.txt
1295f2ff68,Women's Golf,2,2,Linda Burt,,,,OLD_RESULTS.txt
1295f2ff68,Women's Golf,3,3,Trudy Archdale,,,,OLD_RESULTS.txt
1295f2ff68,Golf,1,1,Ken Shults,,,,OLD_RESULTS.txt
1295f2ff68,Golf,2,2,Chris Ott,,,,OLD_RESULTS.txt
1295f2ff68,Golf,3,3,Evan Bozett,,,,OLD_RESULTS.txt
1295f2ff68,Women's Freestyle,1,1,Jodi Chandler/Tricia George,,,,OLD_RESULTS.txt
1295f2ff68,Women's Freestyle,2,2,Constance Constable/Kim Era,,,,OLD_RESULTS.txt
1295f2ff68,Women's Freestyle,3,3,Nancy Reynolds,,,,OLD_RESULTS.txt
1295f2ff68,Singles Freestyle,1,1,Ken Shults,,,,OLD_RESULTS.txt
1295f2ff68,Singles Freestyle,2,2,Dennis Ross,,,,OLD_RESULTS.txt
1295f2ff68,Singles Freestyle,3,3,Jack Schoolcraft,,,,OLD_RESULTS.txt
1295f2ff68,Team Freestyle,1,1,Jim Caveney/Bruce Guettich,,,,OLD_RESULTS.txt
1295f2ff68,Team Freestyle,2,2,Scott Cleere/Bill Bethurum,,,,OLD_RESULTS.txt
1295f2ff68,Team Freestyle,3,3,Brent Welch/Bill Langbehn,,,,OLD_RESULTS.txt
1295f2ff68,Intermediate Singles Net,1,1,Mark Pistorio,,,,OLD_RESULTS.txt
1295f2ff68,Intermediate Doubles Net,1,1,Randy Ross/James Stallcup,,,,OLD_RESULTS.txt
1295f2ff68,Mixed Doubles Net,1,1,Tricia George/David Robinson,,,,OLD_RESULTS.txt
1295f2ff68,Mixed Doubles Net,2,2,Trudy Archdale/Bruce Guettich,,,,OLD_RESULTS.txt
1295f2ff68,Mixed Doubles Net,3,3,Constance Constable/Jim Caveney,,,,OLD_RESULTS.txt
1295f2ff68,Women's Singles Net,1,1,Tricia George,,,,OLD_RESULTS.txt
1295f2ff68,Women's Singles Net,2,2,Nancy Reynolds,,,,OLD_RESULTS.txt
1295f2ff68,Women's Singles Net,3,3,Trudy Archdale,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles Net,1,1,Nancy Reynolds/Tricia George,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles Net,2,2,Trudy Archdale/Constance Constable,,,,OLD_RESULTS.txt
1295f2ff68,Women's Doubles Net,3,3,Suzanne Beauchemin/Linda Burt,,,,OLD_RESULTS.txt
1295f2ff68,Advanced Singles Net,1,1,Gary Griggs,,,,OLD_RESULTS.txt
1295f2ff68,Advanced Singles Net,2,2,Jimmy Evans,,,,OLD_RESULTS.txt
1295f2ff68,Advanced Singles Net,3,3,Allan Petersen,,,,OLD_RESULTS.txt
1295f2ff68,Advanced Doubles Net,1,1,Jimmy Evans/Chris Ott,,,,OLD_RESULTS.txt
1295f2ff68,Advanced Doubles Net,2,2,Bruce Guettich/Andy Linder,,,,OLD_RESULTS.txt
1295f2ff68,Advanced Doubles Net,3,3,Peter Shunny/John East,,,,OLD_RESULTS.txt
1295f2ff68,Ultra Singles Net,1,1,Mag Hughes,,,,OLD_RESULTS.txt
1295f2ff68,Ultra Singles Net,2,2,David Robinson,,,,OLD_RESULTS.txt
1295f2ff68,Ultra Singles Net,3,3,Ken Shults,,,,OLD_RESULTS.txt
1295f2ff68,Ultra Doubles Net,1,1,Ken Shults/Mike Harding,,,,OLD_RESULTS.txt
1295f2ff68,Ultra Doubles Net,2,2,Mag Hughes/Bill Hayne,,,,OLD_RESULTS.txt
1295f2ff68,Ultra Doubles Net,3,3,David Robinson/Jim Caveney,,,,OLD_RESULTS.txt
1295f2ff68,Men's Overall,1,1,Ken Shults,,,,OLD_RESULTS.txt
1295f2ff68,Men's Overall,2,2,Jim Caveney,,,,OLD_RESULTS.txt
1295f2ff68,Men's Overall,3,3,Bruce Guettich,,,,OLD_RESULTS.txt
1295f2ff68,Women's Overall,1,1,Tricia George,,,,OLD_RESULTS.txt
1295f2ff68,Women's Overall,2,2,Constance Constable,,,,OLD_RESULTS.txt
1295f2ff68,Women's Overall,3,3,Nancy Reynolds,,,,OLD_RESULTS.txt
