event_id,year,source_path,source_url,source_file,source_layer,event_name_raw,date_raw,location_raw,host_club_raw,event_type_raw,results_block_raw,results_lines_n,has_results,html_parse_notes,html_warnings
1071060801,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1071060801/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1071060801/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1071060801/index.html,mirror_full,Aachen Indoor Open 2004,"February 7-8, 2004 add this event to iCal subscribe to all events via iCal","K?nigsh?gel Aachen, Germany",TSK Aachen e.V.,,"
(corrected)

double open:
 
1. andi wolf / philipp schaefer
2. florian goetze / max gerhardt
3. Hannes Daniel / Chris löw
4. Sam maaleki / markus portenkirchner
 
single open
 
1. Florian goetze
2. andi wolf
3. sam maaleki
4. philipp schaefer",11,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1074511718,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1074511718/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1074511718/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1074511718/index.html,mirror_full,Swiat Zoski,"March 5-6, 2004 add this event to iCal subscribe to all events via iCal","Site(s) TBA Wroclaw, Poland",PSF Polish Footbag Association,,"

Kadra Narodowa PSF na 2004rok.



 Open Freestyle Pro

3.Kamil Wysocki 
Kierpca 
ze Słupska

2.Hubert Godlewski 
Godi 
ze Szczecina

1.Damian Budzik 
Budzik
 z Wrocławia



Open Double Freestyle

2. Damian Budzik & Piotr Abramowicz 
z Wrocławia

1. Michał Ostrowski & Tomek Ostrowski 
 ze Strzelina



Open Woman Freestyle

2.Patrycja Szczeniowska 
 z Wrocławia

1. Hania Mickiewicz
 z Wrocławia



Intermediate Single Freestyle

1.Adam Dziewior
 z Wrocławia



Intermediate Double Net

2.Piotr Kuriata & Maciek Szymanowski
 z Wrocławia

1.Piotr Kościelny & Maciek Samborowski
 z Warszawy



Intermediate Single Net

2.Tomasz Kociołkowski
 z Warszawy

1.Łukasz Osiński
  z Wrocławia

",34,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1075781798,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1075781798/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1075781798/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1075781798/index.html,mirror_full,Funtastik Summer Classic Footbag Tournament,"September 4-6, 2004 add this event to iCal subscribe to all events via iCal","Sunshine Park & City Island Harrisburg, Pennsylvania, USA",nan,,"
Wow!  What a great weekend?great weather and tons of spectators.  Highlights 
of the 19th annual Funtastik Summer Classic featured several outstanding 
performances, many new and old faces, Footbag Hall of Fame recognition for Sam 
Conlon & Peter Irish, fun, games & lots of shredding at the Holiday Inn every 
night. It all concluded with dinner at the Appalachian Brewery after the 
Awards Ceremony on Monday.  Mark your calendars for the BIG celebration of the 
20th annual Summer Classic next year.  We are requesting that everyone and 
anyone who has ever been at a Summer Classic PLEASE make plans to attend this 
event.   We guarantee a good time!

     2004 FUNTASTIK
SUMMER CLASSIC RESULTS
    SEPTEMBER 4, 5 & 6

PRO SINGLE NET                                              
1. Kenny Shults 		$275                                        
2  James Harley	                $125 			
3. Jamie Lepley	                $60
4. Stephane Comeau              $20                                       
5. Philippe Lessard              prize

PRO DOUBLES NET
1. K. Shults/J. Harley 	$180                                                   
2. Y. Archambault / JF Lonieux	$80
3  J. Lepley/ A. Intemann	$40
4. S.Comeau/P. Lessard          prize
  
PRO FREESTYLE- SINGLE                             
1 Gorden Bevier   $350                                                       
2. Peter Irish $150                                                            
3  Josh Benham	$90                                                            
4. Nathan Linscott 
$30                                                                
5. Greg Nelson       $15 & prize  
6. Jonathan Schneider 
prize                                                                          
                                          

PRO GOLF
1. Jamie Lepley      $50
2. Garth Smith         prize
3. Jeremy Walters    prize

IRON MAN- Greg Nelson                            $100       
FREESTYLE SHRED- Greg Nelson         $100       
SERVICE POACHING- Kenny Shults     $100   
SUPERMAN- Benjamin Kellman      	   $50    
CLOSEST TO THE HOLE-  Chuck Donelly prize  
CROSS COUNTRY GOLF- J Lepley ?G. Smith-$15 each

MASTERS SINGLES NET-
1. Mark Daniels
2. Rob McCloskey  

AMATEUR SINGLES NET                        
1. Jeremy Walters
2. Jack Lentz			     
3. P. J. Daigle			
4. Ted Fritsch                                 
			     
AMATEUR DOUBLES NET 
1.M. Daniels/E. Daniels
2.J. Lentz/P.J. Daigle
3.T.Fritsch /G. Nelson

AMATEUR GOLF                                                
1. Chuck Donnelly                                                           
2. Joe Lepley
3. Jack Lentz   
                                                                  
AMATEUR FREESTYLE
1.Dan Greer
2.Benjamin Kellman
3.Alex Strassman
4.Jack Keller

NOVICE SINGLES NET       
1. Evan Daniels
2. Dave Garber                                                                 
3. Dan Johnson
4. Adrian Dukes
			   
NOVICE DOUBLES NET
1. J Solonoski/D Garber
2. Dan Johnson/J. Wendt

NOVICE FREESTYLE 
1. Scott Ellis
2. Kathy Sorokina

NOVICE GOLF
1.Charles Dukes
2.Adrian Dukes





                         
",77,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; year: date_raw; results: div.eventsResults > pre (with placements),host_club: not found; event_type: not found
1076876907,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1076876907/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1076876907/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1076876907/index.html,mirror_full,Russian Open Footbag Series/ Stage 1,"March 19-21, 2004 add this event to iCal subscribe to all events via iCal","SKK Saint-Petersburg, Russia",nan,,"
Open Doubles Net                        the points the team gets in Russian 
Open                                        Footbag Series rating system

1. Footcraft (Finland)                      50
2. Team Spirit (Finland)                    40
3. Finjas (Finland)                         30
4. NiNo (Nizniy Novgorod)                   20

5-6 Footbag Team Moscow                     10
H.I.F. (Moscow)

Didn't make out of pools:                   2
FLT (St'Pete)
Aeroport Footbag Division (Moscow)
Sketch Games (St'Pete)
Minus 1 (Moscow)
Joy Fit (St'Pete)
GP (Nizniy Novgorod)
Capsula Footbag Team (St'Pete)
NFA (Moscow)
TEAM (Moscow)

Open Singles Freestyle
1. Jere ""the smooth criminal"" Vainikka(Fin)50
2. Alexander ""kermit"" Zamotin (Moscow)     40
3. Evgeniy ""Yoga"" Kichigin (St'Pete)       30
4. Arkady ""kemp"" Lobankov (Moscow)         20

5-8 Evgeniy ""John"" Kuharenko (Omsk)        10
Ilkka Malin (Finland)
Kirill Gurov (Kaluga)
Maxim ""doctor"" Erashov (Moscow)

Didin't make out of pools                  2
Magomed ""alee"" Yandiev (Moscow)
Andrey ""jamiro"" Egorov (Moscow)
Vjacheslav Sidorin (Omsk)
Alexey Romanov (Omsk)
Alexander ""uffurf"" Semichev (St'Pete)


",33,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),host_club: not found; event_type: not found
1076952530,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1076952530/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1076952530/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1076952530/index.html,mirror_full,SOUF 2004 Southeastern Regional Footbag Championships,"May 8, 2004 add this event to iCal subscribe to all events via iCal","New Community Church Atlanta, Georgia, USA",nan,,"
Open

Routines
1.Scott Bevier
2.Andrew Coleman
3.Jonathan Schneider

Shred30
1.Josh Benham
2.Scott Bevier
3.Andrew Coleman

Big3
1.Scott Bevier
sumo>smoke>pdx torque
2.Andrew Coleman
pixie ducking butterfly>spinning ducking butterfly>bubbabeater
3.Josh Benham
blur>legbeater>pdx torque",16,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; year: date_raw; results: div.eventsResults > pre (with placements),host_club: not found; event_type: not found
1077766197,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1077766197/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1077766197/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1077766197/index.html,mirror_full,2004 New Paltz Footbag Jam,"April 24-25, 2004 add this event to iCal subscribe to all events via iCal","State University New Paltz New Paltz, New York, USA",nan,,"
Hi everyone,
I was told that if I don't post the results from my little tourney, than 
people will think I'm not serious.  OK.  here we go

Singles Net:  1. The Enforcer Kenny Schultz
              2. Chris Siebert

DOubles NEt:   Kenny Schultz and CHrish Siebert


BIg Trick:    Jeremy Bentham w/ Atomic TOurque

Sick 3:       Sunil Jani w/ some stuff I can't even name.  (it was real cool)

Rippin Run:   Sunil Jani

I apologize for only having first places here.  It was my first attempt at an 
event and I had a blast.  I hope that everyone will come to my next attempt, 
this coming year.  Peace out!
Benny",13,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),host_club: not found; event_type: not found
1079024287,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079024287/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079024287/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079024287/index.html,mirror_full,Shercle Session #1,"April 24, 2004 add this event to iCal subscribe to all events via iCal","RadissonSAS Hotel, 24th floor Conference Hall ""Tallinn"" Tallinn, Harjumaa, Estonia",Tallinn Footbag Club,,"

Event

Hey Shredders,
We, a bunch of Estonians, Finns and a single Dane, had an awesome 
and very chill-outish event on the top-floor of the Tallinn RadissonSAS 
hotel on April 24th. After a hard day's shred with a view over Tallinn on the 
background, we relaxed in the sauna, puffing a water-pipe with tasty fruit 
tobacco and prepping for a night out on the town. Having had pizza and 
beer for late dinner, some cruising around the old town of Tallinn was 
done, which later turned into night-clubbing and night-pubbing. A perfect 
day it was and we can't thank RadissonSAS enough for enabling us to 
use their facilities. Shercle Family is looking forward to meet you all at 
Shercle Session vol 2!


Video

Shercle produced a video with Jere Vainikka and Maffia Films, covering a 
training session prior to the event and some serious shred action on 
site. Get it while it's hot, online for a limited time only!

Shercle Session 
Big.wmv
.


Results

Shred 30
1. Felix Zenger (184)
2. Lasse Salmenhaara (164,6)


Sick3	
		
1. Felix Zenger			
Blurry Whirl > PS Whirl > Spinning Blender			
Janiwalk > PS Whirl > Spinning Blender			
2. Lasse Salmenhaara			
Blurry Whirl > PS Whirl > Spinning Whirl			
Alpine Blurry Whirl > PS Whirl > Spinning Whirl
Go figure the ranking ;)
Aaro Wicholm			
1. Pixie Ducking Double Leg Over > Phoenix > Motion		
Jere Vainikka			
1. Blurry Whirl > Paradox Torque > PS Whirl			
Ilja Mitrofanov			
Blurry DLO > Pixie Drifter > Scorpion's Tail			


Ironman

1. Mikko Lepistö
2. Jere Vainikka

",40,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1079444598,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079444598/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079444598/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079444598/index.html,mirror_full,German Footbag Open 2004,"June 10-12, 2004 add this event to iCal subscribe to all events via iCal","G?nthersburgpark Frankfurt, Germany",SG Frankfurt Footbag e.V.,,"
Here are the Net results: 

Intermediate Single Net 

1. Ulli Haase      (FC Footstar Berlin) 
2. Michael Müller  (Frankfurt Footbag e.V.) 
3. Lisa Uebele     (Frankfurt Footbag e.V.) 
4. DJ Fuji         (Frankfurt Footbag e.V.) 


Intermediate Doubles Net 

1. Cornelius Abel + Michael Müller (Frankfurt Footbag e.V.) 
2. Marcelus + Christian            (Mainz) 
3. Lisa Uebele + Henning Lindner   (Frankfurt Footbag e.V.) 


Open Single Net 

1. Andreas Wolff     (Frankfurt Footbag e.V.) 
2. Florian Goetze    (Frankfurt Footbag e.V.) 
3. Patrick Schrickel (FC Footstar Berlin) 
4. Hannes Daniel     (Frankfurt Footbag e.V.) 


Open Doubles Net 

1. Andreas Wolff + Henning Goetzke          (Frankfurt Footbag e.V.) 
2. Patrick Schrickel + Philip Nierstheimer  (FC Footstar Berlin) 
3. Hannes Daniel + Chris Löw                (Frankfurt Footbag e.V.) 
4. Eurik Lindner + Markus Kaspzac           (SG Frankfurt Footbag e.V.)  

Golf results: 

1. Stefan Siegert with 16 kicks (4 under par) 
2. Chris Löw with 17 kicks (3 under par) 
3. Team Tüte with 20 kicks (Par) 
4. Team Magic with 21 kicks (1+ par) 


Shred 
1. Honza Weber 163 points Dictators Praha 
2. Dexter 138 points Dictators Praha 
3. Matthias Schmidt 124,2 pointsFC Footstar Berlin 
4. Stefan Siegert 124,1 pointsFC Footstar Berlin 


Sick 3 

1. Honza Weber fenix ? food prozessor ? paradox symposium whirl 
2. Matthias Schmidt pdx drifter ? pdx whirl ? p.s. whirl 
3. Jakob swirl ? reverse swirl ? reverse swirl pick up 
4. Max Kerkhoff bluriest ? blur ? motion




Intermediate Freestyle

1. Sebastian Jakobi
2. David Kaufmann
3. Tim Heun
4. Roy

Women Freestyle

1. Lise Thygesen
2. Anne Busch
3. Lisa Uebele
4. Milli Rumpf

Open Men Freestyle

1. Honza Weber
2. Paul Cronjaeger
3. Matthias Lino Schmist
4. Jan Struz


The complete Freestyle results under:

http://www.visionpcservices.com/temp/German.Footbag.Open.2004.zip
",52,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1079605499,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079605499/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079605499/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079605499/index.html,mirror_full,6th Annual IFPA European Footbag Championships,"July 15-18, 2004 add this event to iCal subscribe to all events via iCal","Site(s) TBA Copenhagen, Denmark",FootbagDenmark,,"
2004 IFPA European Footbag Championships

Official freestyle results

Intermediate Singles Freestyle
1	Piechocki Damian 	
2	Ignaczak Woicieck	
3	Lorenzen Nikolai	
4	Debski Wiktor	
5	Dziewior Adam	
6	Mortensen Kim 	
7	Rendsvig Rasmus	
8	Heun Tim	
9	Mai Jakob	
					
Open Doubles Freestyle						
1	Klouda Vasek  / Jan Weber	
2	Ostrowski Michal / Ostrowski Tomas	
3	Abrahmovicz Piotr / Damian Budzik	
4	Daouk Karim / Vlad Eskenasy	
5	Chabannes David / Grischa Tellenbach	
6	Locher Nora  / Johanna Nigisch	
7	Debski Wiktor / Gosia Nycz	
					
Womens Singles Freestyle [very, very close (1-4)]			
1	Lenneis Verena	
2	Boehm Jule	
3	Mickiewicz Hanna	
4	Thygesen Lise 	
5	Prihodko Oxana	
6	Busch Anne 	
7	Locher Nora 	
8	Mader Nina	
9	Nigisch Johanna	
10	Liukko Ninni	
11	Siewczyk Lila	
									
Open Singles Freestyle					
1	Klouda Vasek 	
2	Weber Jan	
3	Linnanen Jere	
4	Zelinka Ales 	
5	Schmidt Matthias	
6	Siegert Stefan 	
7	Mitrofanov Ilja	
8	Dastrandj Ali	
					
Womens Shred30								
1	Lenneis Verena	
2	Mickiewicz Hanna	
3	Thygesen Lise 	
					
Shred30									
1	Weber Honza	
2	Klouda Vasek	
3	Zelinka Ales	
4	Linnanen Jere	
								
Big3								
1	Klouda Vasek	(Janiwalker-Superfly-Frontside Symp. Flurry)
2	Weber Honza	(Alpine Legbeater - Fog - Pixie same Blender)
3	Donner Oleg	(Pixie Tapping Butter - Pdx legbeater - Blurriest)
4	Siegert Stefan	(Symp. Quantum Legover - Slapping Legover - Frantic 
legover)


Official Net Results 

Intermediate Single Net	
1. Hakan Hellberg 	
2. Matcek Samborowski	
3. Michael Mueller	
4. Eurik Lindner	

Intermediate Double Net                
1. Eurik Lindner + Markus Kaspcak	
2. Marcellus Weinbrod + Christian Bopp 	
3. Michael Mueller + Martin Fabriz	
4.Juuso Huopalainen + Sampsa Purhonen		

Open Single Net        	
1. P.T. Lovern          
2. Florian Goetze	
3. Andreas Wolff	
4. Jani Markkanen	

Open Doubles Net                 
1. Andy Wolff + Henning Goetzke   
2. Jukka Peltola + Jani Markannen 	
3. Florian goetze + Hannes Daniel 
4. PT Lovern + Jack Harris	  


Official Golf Results 

Open Golf					
1	Larsen Tobias	30
2	Wagner Jakob	32
3	Nielsen Janus	33
4	Kaufmann David	34
	Eskenasy Vlad	34
6	Boehme Rico	35
7	Ulisse	        36
8	Vilalba martin	37
9	Nielsen Michael	38
10	Vinz	        45
					
					
					


",89,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > h2 + structured; results: div.eventsResults > pre.eventsPre (much larger than structured),event_type: not found
1079664495,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079664495/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079664495/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1079664495/index.html,mirror_full,May Day '04,"May 1-2, 2004 add this event to iCal subscribe to all events via iCal","Camosun College - Lansdowne Campus - Young Building Victoria, BC, Canada",Victoria Footbag,,"
name	adds	contacts	ratio	uniques	score

Ricky	97	29	3.3	21	166.3		
Dylan	104	30	3.5	22	181
Justin	95	28	3.4	18	156.2
Kevin	74	26	2.9	10	103
Greg	59	27	2.2	11	83.2
Brett	74	26	2.8	15	116",7,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre.eventsPre,event_type: not found
1080138513,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080138513/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080138513/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080138513/index.html,mirror_full,RNH Contest 2004,"April 24-25, 2004 add this event to iCal subscribe to all events via iCal","Gymnase 88 rue de la Glaci?re Paris, France",1. Rien N'est Hacky - RNH Footbag,,"
Doubles Mixed Net 

1. Arthur Ledain aka Tutur and Lisa Amengual (RNH Footbag) 
2. Miquel Clemente and Anne Busch (Icarus-ALL) 
3. Vincent Rousseau and Catherine Clerc aka Cathy (RNH Footbag) 
4. Marco Brunet and Emilie Chévat (RNH Footbag) 

Doubles Net 

1. Olivier Gonelle and Miquel Clemente (Icarus Footbag) 
2. Gregory Lima and Thomas Yard (RNH Footbag) 
3. Vincent Rousseau and Gilles Bourgeois (RNH Footbag) 
4. Arthur Ledain and Grischa Tellenbach (RNH Footbag) 

Singles Net 

1. Olivier Gonelle (Icarus Footbag) 
2. Gregory Lima (RNH Footbag) 
3. Vincent Rousseau (RNH Footbag) 
4. Fabien Riffaud (RNH Footbag) 
5. Arthur Ledain (RNH Footbag) 
5. Grischa Tellenbach (RNH Footbag) 
5. Marco Brunet (RNH Footbag) 
5. Miquel Clemente (Icarus Footbag) 

Shred 30 

1. Maxime Boucoiran (75 ADDS) 115.5 
2. Cyril Kabache aka Panini (RNH Footbag) 95.68 
3. Frédéric Touzelet (75 ADDS) 92.86 
4. Grischa Tellenbach (RNH Footbag) 75 ADDS (lol 74.6)  
5. Jochen Bauer aka Doctor Jay (All) 72.64 
6. Arthur Ledain (RNH Footbag) 71.44 
7. Charles Dupuy aka Carlito (RNH Footbag) 69.28 
8. Miquel Clemente (Icarus Footbag) 67.03 
9. Pierre Bardeau (75 ADDS) 45 
10. Cédric 42.66 

Sick 3 

1. Maxime Boucoiran (75 ADDS) 
dimwalk>ripwalk>PS Whirl 

2. Cyril Kabache aka Panini (RNH Footbag) 
smear>legbeater>paradox flail 

3. Frédéric Touzelet (75 ADDS) 
pixie mirage>smear>pixie whirl 

4. Arthur Ledain (RNH Footbag) 
dimwalk>double legover>smudge 

5. Jochen Bauer aka Doctor Jay (All) 
pixie leg over>dimwalk>ripwalk 

6. Grischa Tellenbach (RNH Footbag) 
ducking clipper>double legover>eggbeater 

7. Charles Dupuy aka Carlito (RNH Footbag) 
dimwalk>butterfly>dyno 

8. Miquel Clemente (Icarus Footbag) 
sidewalk>blender>""osis"" 

Big1 

1. Maxime Boucoiran (75 ADDS) Pixie whirling swirl 
2. Arthur Ledain (RNH Footbag) Smog 
3. Grischa Tellenbach (RNH Footbag) Paradox torque 
4. Frédéric Touzelet (75 ADDS) Motion 
5. Pierre Bardeau (75 ADDS) Toe set sidewalk 
6. Jochen Bauer aka Doctor Jay (All) Toe set ripwalk 

2 min Final Routine 

1. Franck Rémy (75 ADDS) 
2. Maxime Boucoiran (75 ADDS) 
3. Jochen Bauer aka Doctor Jay (All) 
4. Cyril Kabache aka Panini (RNH Footbag) 
5. Frédéric Touzelet (75 ADDS) 
6. Arthur Ledain (RNH Footbag) 
7. Grischa Tellenbach (RNH Footbag) 
8. Anne Busch (All) ",63,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1080757998,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080757998/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080757998/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080757998/index.html,mirror_full,Space City Freestyle Jam 2004,"May 1-2, 2004 add this event to iCal subscribe to all events via iCal","Westheimer Street Festival Houston, Texas, USA",Houston Skyliners Footbag Club,,"
Open Singles Freestyle
1st-  Juan Sanchez
2nd-  Curtis Taylor
3rd-  Windsen Pan

Intermediate Singles Freestyle
1st-  Steven Sevilla
2nd-  Vince Cleveland

Open Shred:30
1st-  Juan Sanchez
2nd-  Windsen Pan
3rd-  Curtis Taylor

Intermediate Shred:30
1st-  Steven Sevilla
2nd-  Vince Cleveland

Open Sick3
1st-  Curtis Taylor-  barrage > legbeater > barroque
2nd-  Mike Stokely
3rd-  Tim Vozar

Open Sick Trick
1st-  Curtis Taylor-  Superduperfly
2nd-  Juan Sanchez-  PS Eggbeater
3rd-  Windsen Pan-  BS Assassin",22,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1080896073,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080896073/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080896073/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1080896073/index.html,mirror_full,Turku Open 2004,"June 11-12, 2004 add this event to iCal subscribe to all events via iCal","Kupittaa Park TURKU, Finland",Footcraft,,"
Open Doubles Net:

1. Tuomas Kärki & Jesse Ruotsalainen
2. Matti Pohjola & Oskari Forstén
3. Jani Markkanen & Jukka Peltola
4. Janne Uusitalo & Juha-Matti Rytilahti
5. Aleksi Öhman & Jaakko Inkinen
6. Jani Lirkki & Sakarias Liukko
7. Jarno Terho & Jaakko Lindström
8. Jyri Ilama & Otso Konttinen
9. Mikko Poikonen & Timo Vorne
10. Iisak Liukko & Teppo Harju
11. Joona Koistinen & Sampsa Purhonen
",12,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1081766954,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1081766954/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1081766954/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1081766954/index.html,mirror_full,Russian Open Footbag Series/ Stage 2,"May 8, 2004 add this event to iCal subscribe to all events via iCal","Site(s) TBA Moscow, Russia",FOOTFORCE Moscow,,"
Open Doubles Net

1 NiNo
2 HIF
3 Otrava
4 TG Sux
5-8 
Footbag Team Moscow
Makkabi
GP2
FLT2
9-17
Vozduh
T34
FKT
GWF
Spam
K-Team
Minus 1
Joy Fit
100 rubles

Open Singles Freestyle

1 ""Yoga"" Kichigin
2 Oxana Prihod'ko
3 ""Ling"" Pikalov
4-6 ""Kemp"" Lobankov
""Kermit"" Zamotin
""Doctor"" Erashov
7 ""Jamiro"" Egorov
8 ""Kaluga"" Gurov
9-15 Boriskov
Postnikov
Pugachev
Chumakov
Voronov
Burmistrov
Kalinin

the general ratings can be found on www.league.profootbag.ru",37,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
1083699966,2004,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1083699966/index.html,file:///home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1083699966/index.html,/home/james/projects/FOOTBAG_DATA/mirror_full/www.footbag.org/events/show/1083699966/index.html,mirror_full,JFK Net Battle,"May 16, 2004 add this event to iCal subscribe to all events via iCal","Mattilanniemi Jyväskylä, Finland","Jyväskylän Footbag-klubi, JFK",,"
Open Singles Net                 Open Doubles Net

1. Tuomas Kärki                  1. Tuomas Kärki & Olli Savolainen
2. Jukka Peltola                 2. Oskari Forsten & Matti Pohjola  
3. Oskari Forsten                3. Jani Markkanen & Jukka Peltola
4. Jaakko Inkinen                4. Juha-Matti Rytilahti & Janne Uusitalo
5. Jani Markkanen                5. Jyri Ilama & Otso Konttinen
6. Olli Savolainen               6. Jani Lirkki & Teppo Harju
7. Aleksi Öhman                  7. Jarno Terho & Jaakko Lindström
8. Jani Lirkki                   8. Tuukka Antikainen & Janne Pesonen
9. Tuukka Antikainen             9. Iisak Liukko & Sakarias Liukko
   Otso Konttinen                   Mikko Poikonen & Ville Laakso
   Sakarias Liukko                  Aleksi Öhman & Jaakko Inkinen
   Janne Pesonen                    Sampsa Purhonen & Juuso Huopalainen
   Matti Pohjola                    Vesa Ruuskanen & Janne Villikka
   Jarno Terho                      Olli Torkkeli & Joona Koistinen
15.Teppo Harju
   Juuso Huopalainen
   Jyri Ilama
   Joona Koistinen
   Ville Laakso
   Jaakko Lindström
   Iisak Liukko
   Mikko Poikonen
   Sampsa Purhonen
   Vesa Ruuskanen
   Juha-Matti Rytilahti
   Olli Torkkeli
   Janne Uusitalo
   Janne Villikka",29,True,event_name: <title> tag; date: div.eventsDateHeader; location: div.eventsLocationInner; host_club: div.eventsHostClubInner; year: date_raw; results: div.eventsResults > pre (with placements),event_type: not found
