event_id,event_name,year,event_type,sport,division,matched_stage2_division,match_type,mirror_row_count,sheet_row_count,mirror_max_place,sheet_max_place,placement_completeness_ratio,max_place_gap,status,failure_mode,notes
1057126024,East Coast Footbag Championships - 4th Annual - 1986,1986,mixed,,,Advanced Singles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057126024,East Coast Footbag Championships - 4th Annual - 1986,1986,mixed,,,Advanced Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,,no_match,33,0,3,0,0.0,3,MISSING,division_header_not_detected,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Amateur Singles Timed Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Open Singles Timed Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Amateur One Pass Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Open One Pass Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Amateur Footbag Golf,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Open Footbag Golf,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Footbag Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Amateur Singles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Open Singles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Amateur Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057175925,East Coast Footbag Championships - 8th Annual - 1990,1990,mixed,,,Open Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,,no_match,36,0,3,0,0.0,3,MISSING,division_header_not_detected,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Intermediate 5 Minute Timed Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Open 5 Minute Timed Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Intermediate One Pass Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Open One Pass Consecutive,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Intermediate Golf,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Open Golf,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Intermediate Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Open Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Intermediate Singles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Open Singles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Intermediate Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
1057345914,East Coast Footbag Championships - 1991 - 9th Annual,1991,mixed,,,Open Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857852604,Southern California Footbag Championships,1997,freestyle,,Open Singles Routines,Open Singles Routines,exact,5,4,5,5,0.8,0,REDUCED,partial_data_loss,source_corrupt: Southern CA Champs 1997 — ERROR 42109 DB corruption; blank player slots unrecoverable
857852604,Southern California Footbag Championships,1997,freestyle,,Intermediate Singles Routines,Intermediate Singles Routines,exact,3,2,3,2,0.6667,1,REDUCED,partial_data_loss,source_corrupt: Southern CA Champs 1997 — ERROR 42109 DB corruption; blank player slots unrecoverable
857874500,University of Oregon Footbag Tournament,1997,mixed,,The Results,,no_match,24,0,4,0,0.0,4,MISSING,division_header_not_detected,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Singles Golf,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Novice Doubles-Saturday,stage2_only,0,2,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Intermediate Singles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Women's Singles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Open Singles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Mixed Doubles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Doubles Golf,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Intermediate Doubles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857874500,University of Oregon Footbag Tournament,1997,mixed,,,Open Doubles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,Open Singles Routines,Open Singles Net,partial(0.50),4,3,3,3,0.75,0,REDUCED,partial_data_loss,
857875120,Western Regional Footbag Championships,1997,mixed,,Women's Singles Routines,Women's Singles Net,partial(0.60),3,3,3,3,1.0,0,OK,,
857875120,Western Regional Footbag Championships,1997,mixed,,Intermediate Singles Routines,Intermediate Singles Net,partial(0.50),3,3,3,3,1.0,0,OK,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Unknown,stage2_only,0,1,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Open Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Women's Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Intermediate Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Mixed Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Open Singles Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Women's Singles Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Intermediate Singles Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Open Doubles Freestyle,stage2_only,0,2,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Mixed Doubles Freestyle,stage2_only,0,1,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Open Golf,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857875120,Western Regional Footbag Championships,1997,mixed,,,Novice Doubles Net,stage2_only,0,6,0,0,,0,STAGE2_ONLY,,
857876215,State Games of Oregon Footbag Tournament,1997,net,,,Intermediate 5-Minute Timed Consecutives,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857876215,State Games of Oregon Footbag Tournament,1997,net,,,Open 5-Minute Timed Consecutives,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857876215,State Games of Oregon Footbag Tournament,1997,net,,,Intermediate Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876215,State Games of Oregon Footbag Tournament,1997,net,,,Open Singles Net,stage2_only,0,6,0,0,,0,STAGE2_ONLY,,
857876215,State Games of Oregon Footbag Tournament,1997,net,,,Open Doubles Net,stage2_only,0,6,0,0,,0,STAGE2_ONLY,,
857876215,State Games of Oregon Footbag Tournament,1997,net,,,Women's Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Women's Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Womens Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Intermediate Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Intermediate Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Intermediate Women's Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Mixed Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Singles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Doubles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Women's Open Singles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Women's Open Doubles Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Intermediate Singles Freestyle,stage2_only,0,5,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Mixed Doubles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Timed Consecutive,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Women's Timed Consecutive,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Doubles Distance One Pass,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Women's Doubles Distance One Pass,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Open Golf,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Women's Golf,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876517,The 18th Annual WORLD FOOTBAG CHAMPIONSHIPS,1997,worlds,,,Intermediate Golf,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857876870,Eugene Celebration Footbag Tournament,1997,net,,,,no_match,26,0,199,0,0.0,199,MISSING,division_header_not_detected,
857876870,Eugene Celebration Footbag Tournament,1997,net,,,Doubles Golf,stage2_only,0,17,0,0,,0,STAGE2_ONLY,,
857876870,Eugene Celebration Footbag Tournament,1997,net,,,Open Doubles Net,stage2_only,0,8,0,0,,0,STAGE2_ONLY,,
857879540,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,1997,mixed,,Open Singles Routines,Open Singles Footbag,partial(0.50),8,4,8,4,0.5,4,REDUCED,seeding_plus_final_double_count,
857879540,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Open Freestyle,stage2_only,0,8,0,0,,0,STAGE2_ONLY,,
857879540,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Open Doubles Footbag,stage2_only,0,5,0,0,,0,STAGE2_ONLY,,
857879540,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Open Golf,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857879540,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Singles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857879540,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Singles Net,stage2_only,0,6,0,0,,0,STAGE2_ONLY,,
857879540,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Doubles Net,stage2_only,0,8,0,0,,0,STAGE2_ONLY,,
857880054,Bedford (Australia) Indoor Footbag Championships,1997,net,,,,no_match,5,0,5,0,0.0,5,MISSING,division_header_not_detected,
857880054,Bedford (Australia) Indoor Footbag Championships,1997,net,,Results from the five minute timed consecutives were as follows,,no_match,3,0,3,0,0.0,3,MISSING,division_header_not_detected,
857880054,Bedford (Australia) Indoor Footbag Championships,1997,net,,,Open Singles Net,stage2_only,0,8,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,,no_match,43,0,6,0,0.0,6,MISSING,sport_header_not_detected,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,Dropless,,,no_match,7,0,4,0,0.0,4,MISSING,sport_header_not_detected,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Intermediate Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Pro Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Intermediate Doubles Net,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Pro Doubles Net Listing,stage2_only,0,5,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Novice Freestyle,stage2_only,0,6,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Intermediate Singles Freestyle,stage2_only,0,6,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Womens Open Singles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Mens Open Singles Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Open Doubles Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Shred Contest,stage2_only,0,1,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Novice Consecutives,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Intermediate Timed 5-Minute Consecutives,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Intermediate Footbag Golf,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857880964,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,1997,mixed,,,Pro Footbag Golf,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,,no_match,33,0,4,0,0.0,4,MISSING,division_header_not_detected,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Net Doubles Open,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Net Doubles Mixed,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Net Doubles Advanced,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Net Singles Open,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Net Singles Womens,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Net Singles Advanced,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Golf Singles Open,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Golf Singles Advanced,stage2_only,0,2,0,0,,0,STAGE2_ONLY,,
857881519,11th Annual Vancouver Open (and Worlds Warm-Up),1997,net,,,Golf Doubles Open,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Pro Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Pro Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Pro Singles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Pro Doubles Freestyle,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Intermediate Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Intermediate Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Novice Singles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Novice Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Amateur Freestyle,stage2_only,0,5,0,0,,0,STAGE2_ONLY,,
857881898,Funtastik Summer Classic,1997,mixed,,,Freestyle Shed Contest Winner,stage2_only,0,1,0,0,,0,STAGE2_ONLY,,
859400929,Montreal International Footbag Championships,1997,mixed,,,,no_match,1,0,47,0,0.0,47,MISSING,division_header_not_detected,
859400929,Montreal International Footbag Championships,1997,mixed,,OPEN SINGLES NET,Open Singles Net,exact,4,4,3,3,1.0,0,OK,,
859400929,Montreal International Footbag Championships,1997,mixed,,WOMEN'S SINGLES NET,Women's Singles Net,exact,8,4,4,4,0.5,0,REDUCED,seeding_plus_final_double_count,
859400929,Montreal International Footbag Championships,1997,mixed,,INTERMEDIATE SINGLES NET,Intermediate Singles Net,exact,4,4,4,4,1.0,0,OK,,
859400929,Montreal International Footbag Championships,1997,mixed,,INTERMEDIATE DOUBLES NET,Intermediate Doubles Net,exact,4,4,3,3,1.0,0,OK,,
859400929,Montreal International Footbag Championships,1997,mixed,,NOVICE SINGLES NET,Novice Singles Net,exact,8,4,4,4,0.5,0,REDUCED,seeding_plus_final_double_count,
859400929,Montreal International Footbag Championships,1997,mixed,,,Unknown,stage2_only,0,1,0,0,,0,STAGE2_ONLY,,
859400929,Montreal International Footbag Championships,1997,mixed,,,Open Doubles Net,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
859400929,Montreal International Footbag Championships,1997,mixed,,,Open Singles Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
859400929,Montreal International Footbag Championships,1997,mixed,,,Open Doubles Freestyle,stage2_only,0,1,0,0,,0,STAGE2_ONLY,,
859657310,New York Footbag EXPLOSION,1997,freestyle,,Novice Freestyle,Novice Freestyle,exact,4,4,4,4,1.0,0,OK,,
859657310,New York Footbag EXPLOSION,1997,freestyle,,Intermediate Freestyle,Intermediate Freestyle,exact,7,4,4,4,0.5714,0,REDUCED,partial_data_loss,
859657310,New York Footbag EXPLOSION,1997,freestyle,,,Open Freestyle,stage2_only,0,3,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,EVENTS,,no_match,37,0,8,0,0.0,8,MISSING,division_header_not_detected,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Beginners Singles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Womens Singles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Intermediate Singles,stage2_only,0,6,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Intermediate Doubles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Open Singles,stage2_only,0,7,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Open Doubles,stage2_only,0,4,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Shred Skills Contest Final Results,stage2_only,0,1,0,0,,0,STAGE2_ONLY,,
859787898,HEART OF FOOTBAG Freestyle Tournament,1997,freestyle,,,Shred Skills Contest,stage2_only,0,7,0,0,,0,STAGE2_ONLY,,
859913311,Air-A-Zona State Footbag Championships,1997,net,,Open Singles,Open Singles,exact,3,3,3,3,1.0,0,OK,,
859913311,Air-A-Zona State Footbag Championships,1997,net,,Open Doubles,Open Doubles,exact,3,3,3,3,1.0,0,OK,,
859913311,Air-A-Zona State Footbag Championships,1997,net,,Mixed Doubles,Mixed Doubles,exact,3,3,3,3,1.0,0,OK,,
859913311,Air-A-Zona State Footbag Championships,1997,net,,Women's Singles,Women's Singles,exact,3,3,3,3,1.0,0,OK,,
859923755,California State Footbag Championships,1997,mixed,,OPEN SINGLES FREESTYLE,Open Singles Freestyle,exact,4,4,4,4,1.0,0,OK,,
859923755,California State Footbag Championships,1997,mixed,,INTERMEDIATE SINGLES FREESTYLE,Intermediate Singles Freestyle,exact,3,3,3,3,1.0,0,OK,,
859923755,California State Footbag Championships,1997,mixed,,OPEN DOUBLES NET,Open Doubles Net,exact,12,13,12,12,1.0833,0,OK,,
