event_id,division_raw,placement_raw,placement_num,player_raw,team_raw,score_raw,notes,source_file
38240bb7ec,Mixed Dbls Net,3,3,,Greg Cortopassi/Rita Buckley,,,UNKNOWN_p050.jpg
38240bb7ec,Open Sgls Freestyle,1,1,Gary Laut,,,,UNKNOWN_p050.jpg
38240bb7ec,Open Team Freestyle,1,1,,Bruce Guettich/Greg Cortopassi,,,UNKNOWN_p050.jpg
38240bb7ec,Open Sgls Consecutive,1,1,Kenny Shults,,,,UNKNOWN_p050.jpg
38240bb7ec,Open Sgls Consecutive,2,2,Andy Linder,,,,UNKNOWN_p050.jpg
38240bb7ec,Open Sgls Consecutive,3,3,Gary Laut,,,,UNKNOWN_p050.jpg
38240bb7ec,Open Golf,1,1,Mike Harding,,,,UNKNOWN_p050.jpg
38240bb7ec,Open Golf,2,2,Kenny Shults,,,,UNKNOWN_p050.jpg
38240bb7ec,Open Golf,3,3,Greg Cortopassi,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Sgls Net,1,1,Mag Hughes,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Sgls Net,2,2,Kenny Shults,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Sgls Net,3,3,Dave Robinson,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Dbls Net,1,1,,Mag Hughes/Billy Hayne,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Dbls Net,2,2,,Greg Cortopassi/Bruce Guettich,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Dbls Net,3,3,,Kevin Courtney/Dave Robinson,,,UNKNOWN_p050.jpg
ca3ebce8f1,Mixed Dbls Net,1,1,,Lori Jean Tarr/Bruce Guettich,,,UNKNOWN_p050.jpg
ca3ebce8f1,Mixed Dbls Net,2,2,,Shannon Aubin/Dave Robinson,,,UNKNOWN_p050.jpg
ca3ebce8f1,Mixed Dbls Net,3,3,,Tricia George/Tim Fitzgerald,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Sgls Freestyle,1,1,Jack Schoolcraft,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Sgls Freestyle,2,2,Jim Caveney,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Sgls Freestyle,3,3,Bill Bethurum,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Team Freestyle,1,1,,Kenny Shults/Gary Laut/Jim Caveney,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Team Freestyle,2,2,,Kevin Courtney/Dave Robinson/Reed Gray,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Team Freestyle,3,3,,Robert Conover/Jim Fitzgerald,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Sgls Consecutive,1,1,Jack Schoolcraft,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Golf,1,1,Mike Harding,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Golf,2,2,Tim Mackey,,,,UNKNOWN_p050.jpg
ca3ebce8f1,Open Golf,3,3,Kenny Shults,,,,UNKNOWN_p050.jpg
d7766289c6,Open Sgls Net,1,1,Kenny Shults,,,,UNKNOWN_p050.jpg
d7766289c6,Open Sgls Net,2,2,Dave Robinson,,,,UNKNOWN_p050.jpg
d7766289c6,Open Sgls Net,3,3,Steve Fennell,,,,UNKNOWN_p050.jpg
d7766289c6,Open Dbls Net,1,1,,Kenny Shults/Mike Harding,,,UNKNOWN_p050.jpg
d7766289c6,Open Dbls Net,2,2,,Dave Hill/Dave Robinson,,,UNKNOWN_p050.jpg
d7766289c6,Open Dbls Net,3,3,,Bob Swerdlick/Mike Puderbaugh,,,UNKNOWN_p050.jpg
d7766289c6,Women's Sgls Net,1,1,Lori Jean Tarr,,,,UNKNOWN_p050.jpg
d7766289c6,Women's Sgls Net,2,2,Nancy Reynolds,,,,UNKNOWN_p050.jpg
d7766289c6,Women's Sgls Net,3,3,Tricia George,,,,UNKNOWN_p050.jpg
d7766289c6,Women's Dbls Net,1,1,,Lori Jean Tarr/Rita Buckley,,,UNKNOWN_p050.jpg
d7766289c6,Women's Dbls Net,2,2,,Shannon Aubin/Tricia George,,,UNKNOWN_p050.jpg
d7766289c6,Women's Dbls Net,3,3,,Karin Atogpian/Constance Constable,,,UNKNOWN_p050.jpg
d7766289c6,Mixed Dbls Net,1,1,,Nancy Reynolds/Constance Constable,,,UNKNOWN_p050.jpg
d7766289c6,Mixed Dbls Net,2,2,,Tricia George/Jody Grace,,,UNKNOWN_p050.jpg
d7766289c6,Mixed Dbls Net,3,3,,Nancy Reynolds/Constance Constable,,duplicate entry in original,UNKNOWN_p050.jpg
d7766289c6,Open Sgls Freestyle,1,1,Kenny Shults,,,,UNKNOWN_p050.jpg
d7766289c6,Open Team Freestyle,1,1,,Gary Laut/Mag Hughes/Jim Caveney/Greg Cortopassi,,,UNKNOWN_p050.jpg
d7766289c6,Open Team Freestyle,2,2,,Jack Schoolcraft/Will Squire,,,UNKNOWN_p050.jpg
d7766289c6,Open Sgls Consecutive,1,1,Andy Linder,,,,UNKNOWN_p050.jpg
d7766289c6,Open Golf,1,1,Kenny Shults,,,,UNKNOWN_p050.jpg
d7766289c6,Open Golf,2,2,?,,,,UNKNOWN_p050.jpg
d7766289c6,Open Golf,3,3,?,,,,UNKNOWN_p050.jpg
0585eab2a3,Men's Overall,1,1,Mag Hughes,,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Overall,1,1,Tricia George,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Sgls Net,1,1,Mag Hughes,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Sgls Net,2,2,Dave Robinson,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Sgls Net,3,3,Kenny Shults,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Dbls Net,1,1,,Mag Hughes/Billy Hayne,,,UNKNOWN_p050.jpg
0585eab2a3,Open Dbls Net,2,2,,Kenny Shults/Mike Harding,,,UNKNOWN_p050.jpg
0585eab2a3,Open Dbls Net,3,3,,Jim Caveney/Dave Robinson,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Sgls Net,1,1,Nancy Reynolds,,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Sgls Net,2,2,Tricia George,,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Sgls Net,3,3,Trudy Archdale,,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Dbls Net,1,1,,Nancy Reynolds/Tricia George,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Dbls Net,2,2,,Constance Constable/Jenny Davidson,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Dbls Net,3,3,,Jodi Sebastian/Shannon Aubin,,,UNKNOWN_p050.jpg
0585eab2a3,Mixed Dbls Net,1,1,,Tricia George/Dave Robinson,,,UNKNOWN_p050.jpg
0585eab2a3,Mixed Dbls Net,2,2,,Nancy Reynolds/Greg Cortopassi,,,UNKNOWN_p050.jpg
0585eab2a3,Mixed Dbls Net,3,3,,Cheryl Hughes/Mag Hughes,,,UNKNOWN_p050.jpg
0585eab2a3,Open Sgls Freestyle,1,1,Andy Linder,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Sgls Freestyle,2,2,Kenny Shults,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Sgls Freestyle,3,3,Jack Schoolcraft,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Team Freestyle,1,1,,Jim Fitzgerald/Jack Schoolcraft,,,UNKNOWN_p050.jpg
0585eab2a3,Open Team Freestyle,2,2,,Gary Laut/Jim Caveney/Mag Hughes,,,UNKNOWN_p050.jpg
0585eab2a3,Open Team Freestyle,3,3,,Scott Cleere/Bill Bethurum,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Team Freestyle,1,1,,Tricia George/Jodi Sebastian,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Team Freestyle,2,2,,Suzanne Beauchemin/Constance Constable,,,UNKNOWN_p050.jpg
0585eab2a3,Women's Team Freestyle,3,3,,Jenny Davidson/Ruth Osterman,,,UNKNOWN_p050.jpg
0585eab2a3,Open Sgls Consecutive,1,1,Pat Castle,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Golf,1,1,Kenny Shults,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Golf,2,2,Tim Mackey,,,,UNKNOWN_p050.jpg
0585eab2a3,Open Golf,3,3,Tobin Wigger,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Men's Overall,1,1,Kenny Shults,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Overall,1,1,Tricia George,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Net,1,1,Mag Hughes,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Net,2,2,Dave Robinson,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Net,3,3,Kenny Shults,,3,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Dbls Net,1,1,,Kenny Shults/Mike Harding,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Dbls Net,2,2,,Mag Hughes/Billy Hayne,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Dbls Net,3,3,,Jim Caveney/Dave Robinson,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Sgls Net,1,1,Tricia George,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Sgls Net,2,2,Nancy Reynolds,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Sgls Net,3,3,Trudy Archdale,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Dbls Net,1,1,,Nancy Reynolds/Tricia George,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Dbls Net,2,2,,Constance Constable/Trudy Archdale,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Dbls Net,3,3,,Linda Burt/Suzanne Beauchemin,,,UNKNOWN_p050.jpg
a7e1c7efa7,Mixed Dbls Net,1,1,,Tricia George/Dave Robinson,,,UNKNOWN_p050.jpg
a7e1c7efa7,Mixed Dbls Net,2,2,,Trudy Archdale/Bruce Guettich,,,UNKNOWN_p050.jpg
a7e1c7efa7,Mixed Dbls Net,3,3,,Constance Constable/Jim Caveney,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Freestyle,1,1,Kenny Shults,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Freestyle,2,2,Dennis Ross,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Freestyle,3,3,Jack Schoolcraft,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Team Freestyle,1,1,,Bruce Guettich/Greg Cortopassi,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Team Freestyle,2,2,,Scott Cleere/Bill Bethurum,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Team Freestyle,3,3,,Brent Welch/Bill Langbehn,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Sgls Freestyle,1,1,Nancy Reynolds,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Team Freestyle,1,1,,Tricia George/Jodi Sebastian,,,UNKNOWN_p050.jpg
a7e1c7efa7,Women's Team Freestyle,2,2,,Constance Constable/Kim Era,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Consecutive,1,1,Andy Linder,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Consecutive,2,2,Pat Castle,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Sgls Consecutive,3,3,Fred Barnum,,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Dbls Consecutive,1,1,,Jack Schoolcraft/Pat Castle,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Dbls Consecutive,2,2,,Chris Ott/Jeff Johnson,,,UNKNOWN_p050.jpg
a7e1c7efa7,Open Dbls Consecutive,3,3,,Jon Lind/Dennis Ross,,,UNKNOWN_p050.jpg
549ebc61ff,Men's Overall,1,1,Kenny Shults,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Overall,1,1,Tricia George,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Net,1,1,Mag Hughes,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Net,2,2,Dave Robinson,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Net,3,3,Kenny Shults,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Dbls Net,1,1,,Kenny Shults/Mike Harding,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Dbls Net,2,2,,Mag Hughes/Billy Hayne,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Dbls Net,3,3,,Jim Caveney/Dave Robinson,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Sgls Net,1,1,Tricia George,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Sgls Net,2,2,Nancy Reynolds,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Sgls Net,3,3,Jodi Sebastian,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Dbls Net,1,1,,Nancy Reynolds/Tricia George,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Dbls Net,2,2,,Constance Constable/Jodi Sebastian,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Dbls Net,3,3,,Linda Burt/Trudy Archdale,,,FBW_V05_N01_p027.jpg
549ebc61ff,Mixed Dbls Net,1,1,,Tricia George/Dave Robinson,,,FBW_V05_N01_p027.jpg
549ebc61ff,Mixed Dbls Net,2,2,,Trudy Archdale/Bruce Guettich,,,FBW_V05_N01_p027.jpg
549ebc61ff,Mixed Dbls Net,3,3,,Constance Constable/Jim Caveney,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Freestyle,1,1,Kenny Shults,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Freestyle,2,2,Dennis Ross,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Freestyle,3,3,Scott Cleere,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Team Freestyle,1,1,,Bruce Guettich/Greg Cortopassi,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Team Freestyle,2,2,,Scott Cleere/Bill Bethurum,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Team Freestyle,3,3,,Jim Fitzgerald/Jack Schoolcraft,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Team Freestyle,1,1,,Tricia George/Jodi Sebastian,,,FBW_V05_N01_p027.jpg
549ebc61ff,Women's Team Freestyle,2,2,,Constance Constable/Kim Era,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Consecutive,1,1,Andy Linder,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Consecutive,2,2,Pat Castle,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Sgls Consecutive,3,3,Fred Barnum,,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Dbls Consecutive,1,1,,Jack Schoolcraft/Pat Castle,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Dbls Consecutive,2,2,,Jon Lind/Dennis Ross,,,FBW_V05_N01_p027.jpg
549ebc61ff,Open Dbls Consecutive,3,3,,Chris Ott/Jeff Johnson,,,FBW_V05_N01_p027.jpg
0178c65039,Men's Overall,1,1,Kenny Shults,,,,FBW_V05_N01_p027.jpg
0178c65039,Women's Overall,1,1,Tricia George,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Net,1,1,Mag Hughes,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Net,2,2,Kenny Shults,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Net,3,3,Dave Robinson,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Dbls Net,1,1,,Kenny Shults/Mike Harding,,,FBW_V05_N01_p027.jpg
0178c65039,Open Dbls Net,2,2,,Mag Hughes/Billy Hayne,,,FBW_V05_N01_p027.jpg
0178c65039,Open Dbls Net,3,3,,Kevin Courtney/Dave Robinson,,,FBW_V05_N01_p027.jpg
0178c65039,Women's Sgls Net,1,1,Tricia George,,,,FBW_V05_N01_p027.jpg
0178c65039,Women's Sgls Net,2,2,Jodi Sebastian,,,,FBW_V05_N01_p027.jpg
0178c65039,Women's Sgls Net,3,3,Nancy Reynolds,,,,FBW_V05_N01_p027.jpg
0178c65039,Women's Dbls Net,1,1,,Nancy Reynolds/Tricia George,,,FBW_V05_N01_p027.jpg
0178c65039,Women's Dbls Net,2,2,,Constance Constable/Jodi Sebastian,,,FBW_V05_N01_p027.jpg
0178c65039,Women's Dbls Net,3,3,,Suzanne Beauchemin/Linda Burt,,,FBW_V05_N01_p027.jpg
0178c65039,Mixed Dbls Net,1,1,,Tricia George/Dave Robinson,,,FBW_V05_N01_p027.jpg
0178c65039,Mixed Dbls Net,2,2,,Constance Constable/Jim Caveney,,,FBW_V05_N01_p027.jpg
0178c65039,Mixed Dbls Net,3,3,,Suzanne Beauchemin/Mag Hughes,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Freestyle,1,1,Kenny Shults,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Freestyle,2,2,Dennis Ross,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Freestyle,3,3,Brent Welch,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Team Freestyle,1,1,,Jim Fitzgerald/Jack Schoolcraft,,,FBW_V05_N01_p027.jpg
0178c65039,Open Team Freestyle,2,2,,Bruce Guettich/Greg Cortopassi,,,FBW_V05_N01_p027.jpg
0178c65039,Open Team Freestyle,3,3,,Scott Cleere/Bill Bethurum,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Consecutive,1,1,Andy Linder,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Consecutive,2,2,Fred Barnum,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Sgls Consecutive,3,3,Chris Ott,,,,FBW_V05_N01_p027.jpg
0178c65039,Open Dbls Consecutive,1,1,,Jack Schoolcraft/Pat Castle,,,FBW_V05_N01_p027.jpg
0178c65039,Open Dbls Consecutive,2,2,,Jon Lind/Dennis Ross,,,FBW_V05_N01_p027.jpg
0178c65039,Open Dbls Consecutive,3,3,,Chris Ott/Jeff Johnson,,,FBW_V05_N01_p027.jpg
6455da4379,Men's Overall,1,1,Kenny Shults,,,,FBW_V05_N02_p028.jpg
6455da4379,Women's Overall,1,1,Tricia George,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Net,1,1,Mag Hughes,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Net,2,2,Kenny Shults,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Net,3,3,Dave Robinson,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Dbls Net,1,1,,Kenny Shults/Mike Harding,,,FBW_V05_N02_p028.jpg
6455da4379,Open Dbls Net,2,2,,Dave Robinson/Kevin Courtney,,,FBW_V05_N02_p028.jpg
6455da4379,Open Dbls Net,3,3,,Mag Hughes/Billy Hayne,,,FBW_V05_N02_p028.jpg
6455da4379,Women's Sgls Net,1,1,Tricia George,,,,FBW_V05_N02_p028.jpg
6455da4379,Women's Sgls Net,2,2,Jodi Sebastian,,,,FBW_V05_N02_p028.jpg
6455da4379,Women's Sgls Net,3,3,Nancy Reynolds,,,,FBW_V05_N02_p028.jpg
6455da4379,Women's Dbls Net,1,1,,Nancy Reynolds/Tricia George,,,FBW_V05_N02_p028.jpg
6455da4379,Women's Dbls Net,2,2,,Constance Constable/Jodi Sebastian,,,FBW_V05_N02_p028.jpg
6455da4379,Women's Dbls Net,3,3,,Suzanne Beauchemin/Linda Burt,,,FBW_V05_N02_p028.jpg
6455da4379,Mixed Dbls Net,1,1,,Tricia George/Dave Robinson,,,FBW_V05_N02_p028.jpg
6455da4379,Mixed Dbls Net,2,2,,Constance Constable/Jim Caveney,,,FBW_V05_N02_p028.jpg
6455da4379,Mixed Dbls Net,3,3,,Linda Burt/Kenny Shults,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Freestyle,1,1,Kenny Shults,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Freestyle,2,2,Brent Welch,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Freestyle,3,3,Dennis Ross,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Team Freestyle,1,1,,Jim Fitzgerald/Jack Schoolcraft,,,FBW_V05_N02_p028.jpg
6455da4379,Open Team Freestyle,2,2,,Bruce Guettich/Greg Cortopassi,,,FBW_V05_N02_p028.jpg
6455da4379,Open Team Freestyle,3,3,,Scott Cleere/Bill Bethurum,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Consecutive,1,1,Andy Linder,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Consecutive,2,2,Fred Barnum,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Sgls Consecutive,3,3,John Lind,,,,FBW_V05_N02_p028.jpg
6455da4379,Open Dbls Consecutive,1,1,,Jack Schoolcraft/Pat Castle,,,FBW_V05_N02_p028.jpg
6455da4379,Open Dbls Consecutive,2,2,,Jon Lind/Dennis Ross,,,FBW_V05_N02_p028.jpg
6455da4379,Open Dbls Consecutive,3,3,,Scott Cleere/Andy Linder,,,FBW_V05_N02_p028.jpg
b96b9c63a4,Men's Overall,1,1,Kenny Shults,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Women's Overall,1,1,Tricia George,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Sgls Net,1,1,Dave Robinson,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Sgls Net,2,2,Mag Hughes,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Sgls Net,3,3,Jim Fitzgerald,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Dbls Net,1,1,,Kenny Shults/Mike Harding,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Dbls Net,2,2,,Dave Robinson/Kevin Courtney,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Dbls Net,3,3,,Mag Hughes/Jim Fitzgerald,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Women's Sgls Net,1,1,Tricia George,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Women's Sgls Net,2,2,Nancy Reynolds,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Women's Sgls Net,3,3,Jodi Sebastian,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Women's Dbls Net,1,1,,Nancy Reynolds/Tricia George,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Women's Dbls Net,2,2,,Constance Constable/Jodi Sebastian,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Women's Dbls Net,3,3,,Suzanne Beauchemin/Linda Burt,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Mixed Dbls Net,1,1,,Tricia George/Dave Robinson,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Mixed Dbls Net,2,2,,Nancy Reynolds/Mag Hughes,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Mixed Dbls Net,3,3,,Suzanne Beauchemin/Greg Cortopassi,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Sgls Freestyle,1,1,Kenny Shults,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Sgls Freestyle,2,2,Dennis Ross,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Sgls Freestyle,3,3,Brent Welch,,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Team Freestyle,1,1,,Jim Fitzgerald/Jack Schoolcraft,,,FBW_V05_N02_p029.jpg
b96b9c63a4,Open Team Freestyle,2,2,,Bruce Guettich/Greg Cortopassi,,,FBW_V05_N02_p029.jpg
