event_id,year,event_name,line_no,line_raw,line_class,trick_raw,trick_canon,trick_category,person_id,person_canon,match_type,attribution_confidence,person_id_2,person_canon_2,team_flag,context_snippet
1038895913,2003,Seapa NZ Freestyle Footbag Championships,21,"Blurry Whirl, Dyno, PS Whirl",trick_chain,Blurry Whirl,blurry whirl,,ef902cd4-83ed-574e-8fb6-06f76e2c2258,Liam Johnston,exact,context_window,,,False,"[Blurry Whirl], Dyno, PS Whirl"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,21,"Blurry Whirl, Dyno, PS Whirl",trick_chain,Whirl,whirl,,ef902cd4-83ed-574e-8fb6-06f76e2c2258,Liam Johnston,exact,context_window,,,False,"Blurry Whirl, Dyno, PS [Whirl]"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,23,"Ripwalk, Blur, Legbeater",trick_chain,Ripwalk,ripwalk,,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,context_window,,,False,"[Ripwalk], Blur, Legbeater"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,23,"Ripwalk, Blur, Legbeater",trick_chain,Blur,blur,,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,context_window,,,False,"Ripwalk, [Blur], Legbeater"
1050745947,2003,RNH Contest 2003,32,Ducking Butterfly,trick_chain,Ducking Butterfly,ducking butterfly,,6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,exact,context_window,,,False,[Ducking Butterfly]
1050745947,2003,RNH Contest 2003,35,Spinning Osis,trick_chain,Spinning Osis,spinning osis,,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,exact,context_window,,,False,[Spinning Osis]
1070734498,2004,TODEXON 5,23,- Ducking Whirlwind > Whirlwind > Spin Pdx Blender,trick_chain,Blender,blender,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,rlwind > Whirlwind > Spin Pdx [Blender]
1070734498,2004,TODEXON 5,23,- Ducking Whirlwind > Whirlwind > Spin Pdx Blender,trick_chain,Ducking,ducking,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- [Ducking] Whirlwind > Whirlwind > Spin 
1070734498,2004,TODEXON 5,24,- Ripstein > Spin Pdx Whirl > Double Blender,trick_chain,Blender,blender,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,ein > Spin Pdx Whirl > Double [Blender]
1070734498,2004,TODEXON 5,24,- Ripstein > Spin Pdx Whirl > Double Blender,trick_chain,Whirl,whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Ripstein > Spin Pdx [Whirl] > Double Blender
1070734498,2004,TODEXON 5,27,- Blurry Whirl > Blurriest > Bedwetter,trick_chain,Blurry Whirl,blurry whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- [Blurry Whirl] > Blurriest > Bedwetter
1070734498,2004,TODEXON 5,27,- Blurry Whirl > Blurriest > Bedwetter,trick_chain,Blurriest,blurriest,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Blurry Whirl > [Blurriest] > Bedwetter
1070734498,2004,TODEXON 5,28,- PS Whirl > Superfly > Whirwind,trick_chain,Superfly,superfly,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- PS Whirl > [Superfly] > Whirwind
1070734498,2004,TODEXON 5,28,- PS Whirl > Superfly > Whirwind,trick_chain,Whirl,whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- PS [Whirl] > Superfly > Whirwind
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Food Processor,food processor,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Ducking Dimwalk > [Food Processor] > PS Whirl
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Dimwalk,dimwalk,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Ducking [Dimwalk] > Food Processor > PS Whirl
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Ducking,ducking,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- [Ducking] Dimwalk > Food Processor > PS
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Whirl,whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,Dimwalk > Food Processor > PS [Whirl]
1077766197,2004,2004 New Paltz Footbag Jam,4,BIg Trick: Jeremy Bentham w/ Atomic TOurque,trick_chain,Atomic,atomic,,bd1ac97c-6c20-5bcd-9fbd-f5279f4c22bf,Chris Seibert,exact,context_window,,,False,BIg Trick: Jeremy Bentham w/ [Atomic] TOurque
1079024287,2004,Shercle Session #1,10,Blurry Whirl > PS Whirl > Spinning Blender,trick_chain,Blurry Whirl,blurry whirl,,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,exact,context_window,,,False,[Blurry Whirl] > PS Whirl > Spinning Blender
1079024287,2004,Shercle Session #1,10,Blurry Whirl > PS Whirl > Spinning Blender,trick_chain,Spinning,spinning,,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,exact,context_window,,,False,Blurry Whirl > PS Whirl > [Spinning] Blender
1079024287,2004,Shercle Session #1,10,Blurry Whirl > PS Whirl > Spinning Blender,trick_chain,Blender,blender,,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,exact,context_window,,,False,y Whirl > PS Whirl > Spinning [Blender]
1079024287,2004,Shercle Session #1,10,Blurry Whirl > PS Whirl > Spinning Blender,trick_chain,Whirl,whirl,,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,exact,context_window,,,False,Blurry Whirl > PS [Whirl] > Spinning Blender
1079024287,2004,Shercle Session #1,11,Janiwalk > PS Whirl > Spinning Blender,trick_chain,Spinning,spinning,,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,exact,context_window,,,False,Janiwalk > PS Whirl > [Spinning] Blender
1079024287,2004,Shercle Session #1,11,Janiwalk > PS Whirl > Spinning Blender,trick_chain,Blender,blender,,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,exact,context_window,,,False,aniwalk > PS Whirl > Spinning [Blender]
1079024287,2004,Shercle Session #1,11,Janiwalk > PS Whirl > Spinning Blender,trick_chain,Whirl,whirl,,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,exact,context_window,,,False,Janiwalk > PS [Whirl] > Spinning Blender
1079024287,2004,Shercle Session #1,13,Blurry Whirl > PS Whirl > Spinning Whirl,trick_chain,Spinning Whirl,spinning whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,Blurry Whirl > PS Whirl > [Spinning Whirl]
1079024287,2004,Shercle Session #1,13,Blurry Whirl > PS Whirl > Spinning Whirl,trick_chain,Blurry Whirl,blurry whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,[Blurry Whirl] > PS Whirl > Spinning Whirl
1079024287,2004,Shercle Session #1,13,Blurry Whirl > PS Whirl > Spinning Whirl,trick_chain,Whirl,whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,Blurry Whirl > PS [Whirl] > Spinning Whirl
1079024287,2004,Shercle Session #1,14,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,trick_chain,Spinning Whirl,spinning whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,ine Blurry Whirl > PS Whirl > [Spinning Whirl]
1079024287,2004,Shercle Session #1,14,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,trick_chain,Blurry Whirl,blurry whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,Alpine [Blurry Whirl] > PS Whirl > Spinning Whirl
1079024287,2004,Shercle Session #1,14,Alpine Blurry Whirl > PS Whirl > Spinning Whirl,trick_chain,Whirl,whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,Alpine Blurry Whirl > PS [Whirl] > Spinning Whirl
1079024287,2004,Shercle Session #1,17,1. Pixie Ducking Double Leg Over > Phoenix > Motion,trick_chain,Ducking,ducking,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,1. Pixie [Ducking] Double Leg Over > Phoenix > M
1079024287,2004,Shercle Session #1,17,1. Pixie Ducking Double Leg Over > Phoenix > Motion,trick_chain,Pixie,pixie,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,1. [Pixie] Ducking Double Leg Over > Pho
1079024287,2004,Shercle Session #1,19,1. Blurry Whirl > Paradox Torque > PS Whirl,trick_chain,Paradox Torque,paradox torque,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,1. Blurry Whirl > [Paradox Torque] > PS Whirl
1079024287,2004,Shercle Session #1,19,1. Blurry Whirl > Paradox Torque > PS Whirl,trick_chain,Blurry Whirl,blurry whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,1. [Blurry Whirl] > Paradox Torque > PS Whirl
1079024287,2004,Shercle Session #1,19,1. Blurry Whirl > Paradox Torque > PS Whirl,trick_chain,Whirl,whirl,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,y Whirl > Paradox Torque > PS [Whirl]
1079024287,2004,Shercle Session #1,21,Blurry DLO > Pixie Drifter > Scorpion's Tail,trick_chain,Drifter,drifter,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,Blurry DLO > Pixie [Drifter] > Scorpion's Tail
1079024287,2004,Shercle Session #1,21,Blurry DLO > Pixie Drifter > Scorpion's Tail,trick_chain,Pixie,pixie,,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,exact,context_window,,,False,Blurry DLO > [Pixie] Drifter > Scorpion's Tail
1090437706,2004,Zocha Jam 2004,68,Ripstein>Symposium Whirling Swirl> Frontside Flurry,trick_chain,Symposium,symposium,,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,exact,context_window,,,False,Ripstein>[Symposium] Whirling Swirl> Frontside Flu
1090437706,2004,Zocha Jam 2004,68,Ripstein>Symposium Whirling Swirl> Frontside Flurry,trick_chain,Flurry,flurry,,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,exact,context_window,,,False,ium Whirling Swirl> Frontside [Flurry]
1090437706,2004,Zocha Jam 2004,68,Ripstein>Symposium Whirling Swirl> Frontside Flurry,trick_chain,Swirl,swirl,,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,exact,context_window,,,False,Ripstein>Symposium Whirling [Swirl]> Frontside Flurry
1090437706,2004,Zocha Jam 2004,70,Spining Duking Paradox Mirage> Toe Blur> Alpine,trick_chain,Paradox Mirage,paradox mirage,,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,exact,context_window,,,False,Spining Duking [Paradox Mirage]> Toe Blur> Alpine
1090437706,2004,Zocha Jam 2004,70,Spining Duking Paradox Mirage> Toe Blur> Alpine,trick_chain,Blur,blur,,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,exact,context_window,,,False,ng Duking Paradox Mirage> Toe [Blur]> Alpine
1090437706,2004,Zocha Jam 2004,71,Parkwalk,trick_chain,Parkwalk,parkwalk,,23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,exact,context_window,,,False,[Parkwalk]
1090437706,2004,Zocha Jam 2004,75,Blurrydrifter>P.S. Whirl> P.S. Whirl,trick_chain,Whirl,whirl,,73f415ee-765e-55ec-bde1-247d6b97eba6,Ellis Piltz,exact,context_window,,,False,Blurrydrifter>P.S. [Whirl]> P.S. Whirl
1090437706,2004,Zocha Jam 2004,75,Blurrydrifter>P.S. Whirl> P.S. Whirl,trick_chain,Whirl,whirl,,73f415ee-765e-55ec-bde1-247d6b97eba6,Ellis Piltz,exact,context_window,,,False,lurrydrifter>P.S. Whirl> P.S. [Whirl]
1090437706,2004,Zocha Jam 2004,77,Blurriest>Blur> Motion,trick_chain,Blurriest,blurriest,,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,exact,context_window,,,False,[Blurriest]>Blur> Motion
1090437706,2004,Zocha Jam 2004,77,Blurriest>Blur> Motion,trick_chain,Blur,blur,,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,exact,context_window,,,False,Blurriest>[Blur]> Motion
1090437706,2004,Zocha Jam 2004,79,Phoenix> Ripwalk> P.S. Whirl,trick_chain,Ripwalk,ripwalk,,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,exact,context_window,,,False,Phoenix> [Ripwalk]> P.S. Whirl
1090437706,2004,Zocha Jam 2004,79,Phoenix> Ripwalk> P.S. Whirl,trick_chain,Whirl,whirl,,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,exact,context_window,,,False,Phoenix> Ripwalk> P.S. [Whirl]
1090437706,2004,Zocha Jam 2004,81,Blurrywhirl> Blurriest> P.S. Whirl,trick_chain,Blurriest,blurriest,,fc0e50ee-c392-5d00-a7f1-be70b324c749,Adam Cieszkiel,exact,context_window,,,False,Blurrywhirl> [Blurriest]> P.S. Whirl
1090437706,2004,Zocha Jam 2004,81,Blurrywhirl> Blurriest> P.S. Whirl,trick_chain,Whirl,whirl,,fc0e50ee-c392-5d00-a7f1-be70b324c749,Adam Cieszkiel,exact,context_window,,,False,Blurrywhirl> Blurriest> P.S. [Whirl]
1090437706,2004,Zocha Jam 2004,83,Fairy Buterfly> Ripwalk> Butterfly,trick_chain,Butterfly,butterfly,,56ecef47-5ea7-5d81-8de8-3efb1e66c81b,Wojciech Ignaczak,exact,context_window,,,False,Fairy Buterfly> Ripwalk> [Butterfly]
1090437706,2004,Zocha Jam 2004,83,Fairy Buterfly> Ripwalk> Butterfly,trick_chain,Ripwalk,ripwalk,,56ecef47-5ea7-5d81-8de8-3efb1e66c81b,Wojciech Ignaczak,exact,context_window,,,False,Fairy Buterfly> [Ripwalk]> Butterfly
