event_id,year,event_name,line_no,line_raw,line_class,trick_raw,trick_canon,trick_category,person_id,person_canon,match_type,attribution_confidence,person_id_2,person_canon_2,team_flag,context_snippet
1018925821,2002,Tri-State Area Footbag Jam,3,2nd: Greg Nelson (Paradox Drifter>Paradox Whirl>Paradox Torque),result_trick,Paradox Drifter,paradox drifter,,da2cbc95-e09b-5a22-9baf-00e25552c9b6,Greg Nelson,exact,direct,,,False,2nd: Greg Nelson ([Paradox Drifter]>Paradox Whirl>Paradox Torque)
1018925821,2002,Tri-State Area Footbag Jam,3,2nd: Greg Nelson (Paradox Drifter>Paradox Whirl>Paradox Torque),result_trick,Paradox Torque,paradox torque,,da2cbc95-e09b-5a22-9baf-00e25552c9b6,Greg Nelson,exact,direct,,,False,Paradox Drifter>Paradox Whirl>[Paradox Torque])
1018925821,2002,Tri-State Area Footbag Jam,3,2nd: Greg Nelson (Paradox Drifter>Paradox Whirl>Paradox Torque),result_trick,Paradox Whirl,paradox whirl,,da2cbc95-e09b-5a22-9baf-00e25552c9b6,Greg Nelson,exact,direct,,,False, Greg Nelson (Paradox Drifter>[Paradox Whirl]>Paradox Torque)
1018925821,2002,Tri-State Area Footbag Jam,4,3rd: Jake Milofsky (Ripwalk>Ducking Butterfly>PS Whirl),result_trick,Ducking Butterfly,ducking butterfly,,0f51c65d-c889-5354-8cb7-21bef31c04ca,Jake Milofsky,exact,direct,,,False,3rd: Jake Milofsky (Ripwalk>[Ducking Butterfly]>PS Whirl)
1018925821,2002,Tri-State Area Footbag Jam,4,3rd: Jake Milofsky (Ripwalk>Ducking Butterfly>PS Whirl),result_trick,Ripwalk,ripwalk,,0f51c65d-c889-5354-8cb7-21bef31c04ca,Jake Milofsky,exact,direct,,,False,3rd: Jake Milofsky ([Ripwalk]>Ducking Butterfly>PS Whirl)
1018925821,2002,Tri-State Area Footbag Jam,4,3rd: Jake Milofsky (Ripwalk>Ducking Butterfly>PS Whirl),result_trick,Whirl,whirl,,0f51c65d-c889-5354-8cb7-21bef31c04ca,Jake Milofsky,exact,direct,,,False,(Ripwalk>Ducking Butterfly>PS [Whirl])
1034985978,2003,2003 Canadian Open Footbag Championships,26,"Ethan Husted (OR, USA) (Shooting Eggbeater)",trick_chain,Eggbeater,eggbeater,,10854ae3-60d7-51a7-ad9a-36033b541bd9,Ethan Husted,exact,context_window,,,False,"an Husted (OR, USA) (Shooting [Eggbeater])"
1034985978,2003,2003 Canadian Open Footbag Championships,30,Allan Haggett (BC) (Ripped Warrior-Blurry Whirl-Stepping Swivel),trick_chain,Blurry Whirl,blurry whirl,,10854ae3-60d7-51a7-ad9a-36033b541bd9,Ethan Husted,exact,context_window,,,False, Haggett (BC) (Ripped Warrior-[Blurry Whirl]-Stepping Swivel)
1034985978,2003,2003 Canadian Open Footbag Championships,30,Allan Haggett (BC) (Ripped Warrior-Blurry Whirl-Stepping Swivel),trick_chain,Stepping,stepping,,10854ae3-60d7-51a7-ad9a-36033b541bd9,Ethan Husted,exact,context_window,,,False, (Ripped Warrior-Blurry Whirl-[Stepping] Swivel)
1036653244,2003,2003 Shred Zero Summer Open,14,Jon Zaleski (Assassin > Fairy Whirl > Vortex),trick_chain,Whirl,whirl,,e66d59f6-6fb8-5ca7-b989-208de0ec0dc6,Eric Reiley,exact,context_window,,,False,Jon Zaleski (Assassin > Fairy [Whirl] > Vortex)
1036653244,2003,2003 Shred Zero Summer Open,16,Rob Fuller (Ducking Scorpions Tail),trick_chain,Ducking,ducking,,e66d59f6-6fb8-5ca7-b989-208de0ec0dc6,Eric Reiley,exact,context_window,,,False,Rob Fuller ([Ducking] Scorpions Tail)
1038895913,2003,Seapa NZ Freestyle Footbag Championships,8,"Ripwalk, Blur, Symposium Mirage",trick_chain,Symposium,symposium,,1fe9531c-8c55-5926-a2c0-74476e4f5768,Jon Lee,exact,context_window,,,False,"Ripwalk, Blur, [Symposium] Mirage"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,8,"Ripwalk, Blur, Symposium Mirage",trick_chain,Ripwalk,ripwalk,,1fe9531c-8c55-5926-a2c0-74476e4f5768,Jon Lee,exact,context_window,,,False,"[Ripwalk], Blur, Symposium Mirage"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,8,"Ripwalk, Blur, Symposium Mirage",trick_chain,Mirage,mirage,,1fe9531c-8c55-5926-a2c0-74476e4f5768,Jon Lee,exact,context_window,,,False,"Ripwalk, Blur, Symposium [Mirage]"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,8,"Ripwalk, Blur, Symposium Mirage",trick_chain,Blur,blur,,1fe9531c-8c55-5926-a2c0-74476e4f5768,Jon Lee,exact,context_window,,,False,"Ripwalk, [Blur], Symposium Mirage"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,10,"Butterfly, Ripwalk Osis",trick_chain,Butterfly,butterfly,,e49165b1-b378-5ac5-b92e-566abacd386f,Christian Mills,exact,context_window,,,False,"[Butterfly], Ripwalk Osis"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,10,"Butterfly, Ripwalk Osis",trick_chain,Ripwalk,ripwalk,,e49165b1-b378-5ac5-b92e-566abacd386f,Christian Mills,exact,context_window,,,False,"Butterfly, [Ripwalk] Osis"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,10,"Butterfly, Ripwalk Osis",trick_chain,Osis,osis,,e49165b1-b378-5ac5-b92e-566abacd386f,Christian Mills,exact,context_window,,,False,"Butterfly, Ripwalk [Osis]"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,12,"ATW, Mirage, Toe set Torque",trick_chain,Mirage,mirage,,38c38c00-7c40-5136-b7d0-6e3c348aa396,John Hutchinson,exact,context_window,,,False,"ATW, [Mirage], Toe set Torque"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,12,"ATW, Mirage, Toe set Torque",trick_chain,Torque,torque,,38c38c00-7c40-5136-b7d0-6e3c348aa396,John Hutchinson,exact,context_window,,,False,"ATW, Mirage, Toe set [Torque]"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,15,"Blurry Whirl, PS Whirl, Whirlwind",trick_chain,Blurry Whirl,blurry whirl,,4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,exact,context_window,,,False,"[Blurry Whirl], PS Whirl, Whirlwind"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,15,"Blurry Whirl, PS Whirl, Whirlwind",trick_chain,Whirl,whirl,,4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,exact,context_window,,,False,"Blurry Whirl, PS [Whirl], Whirlwind"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,17,"Witchdoctor, Pixie Ducking Mirage, Pixie Double Legover",trick_chain,Ducking Mirage,ducking mirage,,8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,exact,context_window,,,False,"Witchdoctor, Pixie [Ducking Mirage], Pixie Double Legover"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,17,"Witchdoctor, Pixie Ducking Mirage, Pixie Double Legover",trick_chain,Legover,legover,,8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,exact,context_window,,,False," Ducking Mirage, Pixie Double [Legover]"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,17,"Witchdoctor, Pixie Ducking Mirage, Pixie Double Legover",trick_chain,Pixie,pixie,,8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,exact,context_window,,,False,"Witchdoctor, [Pixie] Ducking Mirage, Pixie Double "
1038895913,2003,Seapa NZ Freestyle Footbag Championships,17,"Witchdoctor, Pixie Ducking Mirage, Pixie Double Legover",trick_chain,Pixie,pixie,,8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,exact,context_window,,,False,"doctor, Pixie Ducking Mirage, [Pixie] Double Legover"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,19,"Pixie Paradon, Ripwalk, PS Whirl",trick_chain,Ripwalk,ripwalk,,126a7db1-2603-5589-848f-c0af515660a1,Johnathon Murphy,exact,context_window,,,False,"Pixie Paradon, [Ripwalk], PS Whirl"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,19,"Pixie Paradon, Ripwalk, PS Whirl",trick_chain,Pixie,pixie,,126a7db1-2603-5589-848f-c0af515660a1,Johnathon Murphy,exact,context_window,,,False,"[Pixie] Paradon, Ripwalk, PS Whirl"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,19,"Pixie Paradon, Ripwalk, PS Whirl",trick_chain,Whirl,whirl,,126a7db1-2603-5589-848f-c0af515660a1,Johnathon Murphy,exact,context_window,,,False,"Pixie Paradon, Ripwalk, PS [Whirl]"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,21,"Blurry Whirl, Dyno, PS Whirl",trick_chain,Blurry Whirl,blurry whirl,,ef902cd4-83ed-574e-8fb6-06f76e2c2258,Liam Johnston,exact,context_window,,,False,"[Blurry Whirl], Dyno, PS Whirl"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,21,"Blurry Whirl, Dyno, PS Whirl",trick_chain,Whirl,whirl,,ef902cd4-83ed-574e-8fb6-06f76e2c2258,Liam Johnston,exact,context_window,,,False,"Blurry Whirl, Dyno, PS [Whirl]"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,23,"Ripwalk, Blur, Legbeater",trick_chain,Ripwalk,ripwalk,,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,context_window,,,False,"[Ripwalk], Blur, Legbeater"
1038895913,2003,Seapa NZ Freestyle Footbag Championships,23,"Ripwalk, Blur, Legbeater",trick_chain,Blur,blur,,cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,exact,context_window,,,False,"Ripwalk, [Blur], Legbeater"
1049457912,2003,2003 East Coast Championships - The BIG 2-0,35,"1. Peter Irish (MD) - ??, pdx torque, pdx torque",result_trick,torque,torque,,542be6a9-3b5a-5374-961b-9de19c0def7a,Peter Irish,exact,direct,,,False,"1. Peter Irish (MD) - ??, pdx [torque], pdx torque"
1049457912,2003,2003 East Coast Championships - The BIG 2-0,35,"1. Peter Irish (MD) - ??, pdx torque, pdx torque",result_trick,torque,torque,,542be6a9-3b5a-5374-961b-9de19c0def7a,Peter Irish,exact,direct,,,False,"sh (MD) - ??, pdx torque, pdx [torque]"
1050745947,2003,RNH Contest 2003,31,1. Max Boucoiran (75 ADDS) : Diving Butterfly >Ducking Butterfly >,result_trick,Ducking Butterfly,ducking butterfly,,6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,exact,direct,,,False,(75 ADDS) : Diving Butterfly >[Ducking Butterfly] >
1050745947,2003,RNH Contest 2003,31,1. Max Boucoiran (75 ADDS) : Diving Butterfly >Ducking Butterfly >,result_trick,Butterfly,butterfly,,6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,exact,direct,,,False, Boucoiran (75 ADDS) : Diving [Butterfly] >Ducking Butterfly >
1050745947,2003,RNH Contest 2003,32,Ducking Butterfly,trick_chain,Ducking Butterfly,ducking butterfly,,6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,exact,context_window,,,False,[Ducking Butterfly]
1050745947,2003,RNH Contest 2003,33,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly,result_trick,Stepping,stepping,,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,exact,direct,,,False,2. Franck Rémy (75 ADDS) : [Stepping] Eclipse > Osis > Barfly
1050745947,2003,RNH Contest 2003,33,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly,result_trick,Eclipse,eclipse,,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,exact,direct,,,False,nck Rémy (75 ADDS) : Stepping [Eclipse] > Osis > Barfly
1050745947,2003,RNH Contest 2003,33,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly,result_trick,Barfly,barfly,,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,exact,direct,,,False,) : Stepping Eclipse > Osis > [Barfly]
1050745947,2003,RNH Contest 2003,33,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly,result_trick,Osis,osis,,d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,exact,direct,,,False,75 ADDS) : Stepping Eclipse > [Osis] > Barfly
1050745947,2003,RNH Contest 2003,34,3. Grischa Tellenbach (RNH Footbag) : Ripwalk > Spinning Clipper >,result_trick,Spinning Clipper,spinning clipper,,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,exact,direct,,,False,ach (RNH Footbag) : Ripwalk > [Spinning Clipper] >
1050745947,2003,RNH Contest 2003,34,3. Grischa Tellenbach (RNH Footbag) : Ripwalk > Spinning Clipper >,result_trick,Ripwalk,ripwalk,,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,exact,direct,,,False,ha Tellenbach (RNH Footbag) : [Ripwalk] > Spinning Clipper >
1050745947,2003,RNH Contest 2003,35,Spinning Osis,trick_chain,Spinning Osis,spinning osis,,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,exact,context_window,,,False,[Spinning Osis]
1054616435,2003,1st Annual Eugene Freestyle Festival,3,"Big trick- James Erickson- smog, pixie ducking butterfly, Paul Vorvick- spinn",trick_chain,ducking butterfly,ducking butterfly,,,,none,none,,,False,"- James Erickson- smog, pixie [ducking butterfly], Paul Vorvick- spinn"
1054616435,2003,1st Annual Eugene Freestyle Festival,3,"Big trick- James Erickson- smog, pixie ducking butterfly, Paul Vorvick- spinn",trick_chain,pixie,pixie,,,,none,none,,,False," trick- James Erickson- smog, [pixie] ducking butterfly, Paul Vorvi"
1070734498,2004,TODEXON 5,23,- Ducking Whirlwind > Whirlwind > Spin Pdx Blender,trick_chain,Blender,blender,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,rlwind > Whirlwind > Spin Pdx [Blender]
1070734498,2004,TODEXON 5,23,- Ducking Whirlwind > Whirlwind > Spin Pdx Blender,trick_chain,Ducking,ducking,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- [Ducking] Whirlwind > Whirlwind > Spin 
1070734498,2004,TODEXON 5,24,- Ripstein > Spin Pdx Whirl > Double Blender,trick_chain,Blender,blender,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,ein > Spin Pdx Whirl > Double [Blender]
1070734498,2004,TODEXON 5,24,- Ripstein > Spin Pdx Whirl > Double Blender,trick_chain,Whirl,whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Ripstein > Spin Pdx [Whirl] > Double Blender
1070734498,2004,TODEXON 5,27,- Blurry Whirl > Blurriest > Bedwetter,trick_chain,Blurry Whirl,blurry whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- [Blurry Whirl] > Blurriest > Bedwetter
1070734498,2004,TODEXON 5,27,- Blurry Whirl > Blurriest > Bedwetter,trick_chain,Blurriest,blurriest,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Blurry Whirl > [Blurriest] > Bedwetter
1070734498,2004,TODEXON 5,28,- PS Whirl > Superfly > Whirwind,trick_chain,Superfly,superfly,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- PS Whirl > [Superfly] > Whirwind
1070734498,2004,TODEXON 5,28,- PS Whirl > Superfly > Whirwind,trick_chain,Whirl,whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- PS [Whirl] > Superfly > Whirwind
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Food Processor,food processor,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Ducking Dimwalk > [Food Processor] > PS Whirl
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Dimwalk,dimwalk,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- Ducking [Dimwalk] > Food Processor > PS Whirl
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Ducking,ducking,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,- [Ducking] Dimwalk > Food Processor > PS
1070734498,2004,TODEXON 5,30,- Ducking Dimwalk > Food Processor > PS Whirl,trick_chain,Whirl,whirl,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,context_window,,,False,Dimwalk > Food Processor > PS [Whirl]
1070734498,2004,TODEXON 5,34,"3. Honza Weber (CZ) ? Ducking Foodprocessor, Slapstick",result_trick,Ducking,ducking,,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,exact,direct,,,False,"3. Honza Weber (CZ) ? [Ducking] Foodprocessor, Slapstick"
